user_id,gender_bool,norm_age,occupation_idx,zip_idx
59,1,0.6515151515151515,7,60
60,1,0.43939393939393934,4,256
61,0,0.30303030303030304,0,741
62,1,0.36363636363636365,11,542
63,1,0.3787878787878788,3,325
64,0,0.6666666666666666,3,363
65,1,0.24242424242424243,18,590
66,1,0.1515151515151515,18,470
67,1,0.18181818181818182,18,209
68,1,0.25757575757575757,4,429
69,1,0.30303030303030304,4,460
70,1,0.48484848484848486,17,755
71,0,0.6212121212121212,0,527
72,1,0.25757575757575757,18,317
73,1,0.48484848484848486,17,788
74,1,0.25757575757575757,5,84
75,1,0.19696969696969696,18,31
76,1,0.3484848484848485,19,246
77,1,0.28787878787878785,0,489
78,0,0.48484848484848486,0,42
79,0,0.40909090909090906,0,387
80,1,0.2121212121212121,18,197
81,1,0.6515151515151515,14,207
82,1,0.5,13,336
83,1,0.3787878787878788,6,433
84,1,0.6666666666666666,3,169
85,1,0.28787878787878785,0,350
86,1,0.6060606060606061,0,627
87,0,0.6363636363636364,10,109
88,0,0.5454545454545454,0,514
89,1,0.8030303030303031,3,564
90,1,0.7272727272727273,11,13
91,1,0.3787878787878788,5,591
92,1,0.6212121212121212,6,215
93,1,0.28787878787878785,18,524
94,1,0.36363636363636365,0,100
95,0,0.2727272727272727,1,539
96,1,0.5454545454545454,1,753
97,0,0.6363636363636364,6,639
98,1,0.19696969696969696,18,499
99,1,0.43939393939393934,6,638
100,1,0.12121212121212123,18,47
101,1,0.4696969696969697,14,261
102,1,0.28787878787878785,18,418
103,1,0.30303030303030304,18,418
104,1,0.25757575757575757,4,689
105,1,0.8181818181818182,15,424
106,1,0.48484848484848486,17,472
107,1,0.5606060606060607,3,500
108,1,0.3333333333333333,13,443
109,1,0.18181818181818182,18,560
110,1,0.7575757575757576,4,641
111,1,0.3484848484848485,16,475
112,1,0.6060606060606061,6,713
113,1,0.30303030303030304,14,536
114,1,0.36363636363636365,4,146
115,1,0.5,7,744
116,1,0.19696969696969696,18,140
117,1,0.2121212121212121,0,636
118,1,0.3787878787878788,14,513
119,0,0.6060606060606061,13,53
120,1,0.7121212121212122,10,774
121,0,0.3787878787878788,20,204
122,0,0.6212121212121212,1,171
123,1,0.40909090909090906,18,477
124,1,0.3484848484848485,9,203
125,0,0.3181818181818182,9,173
126,1,0.3939393939393939,12,531
127,0,0.25757575757575757,11,172
128,0,0.43939393939393934,11,71
129,1,0.19696969696969696,12,463
130,0,0.7878787878787878,0,138
131,1,0.25757575757575757,13,704
132,1,0.696969696969697,4,571
133,1,0.36363636363636365,14,587
134,1,0.24242424242424243,18,306
135,1,0.6666666666666666,13,748
136,1,0.6515151515151515,3,609
137,1,0.5909090909090909,2,398
138,1,0.19696969696969696,18,86
139,0,0.3484848484848485,18,272
140,1,0.6363636363636364,14,295
141,1,0.0909090909090909,13,363
142,1,0.5303030303030303,19,85
143,1,0.696969696969697,14,189
144,1,0.36363636363636365,5,792
145,1,0.5757575757575758,1,602
146,0,0.5,10,26
147,1,0.3939393939393939,4,735
148,0,0.4242424242424242,11,147
149,0,0.19696969696969696,1,24
150,0,0.4696969696969697,0,361
151,0,0.3939393939393939,3,518
152,1,0.2727272727272727,18,480
153,1,0.2727272727272727,18,400
154,0,0.3787878787878788,13,105
155,1,0.2727272727272727,3,80
156,1,0.7575757575757576,4,523
157,1,0.6515151515151515,3,231
158,0,0.24242424242424243,18,432
159,1,0.30303030303030304,14,510
160,1,0.6515151515151515,9,414
161,1,0.2727272727272727,1,139
162,1,0.6363636363636364,0,740
163,1,0.6060606060606061,7,582
164,0,0.19696969696969696,13,405
165,1,0.6060606060606061,3,420
166,1,0.4545454545454546,13,782
167,1,0.6212121212121212,13,583
168,0,0.6818181818181818,13,401
169,0,0.696969696969697,7,257
170,0,0.6212121212121212,3,577
171,1,0.7272727272727273,11,205
172,1,0.7424242424242424,13,206
173,0,0.3484848484848485,0,390
174,0,0.28787878787878785,17,200
175,1,0.3181818181818182,17,70
176,1,0.19696969696969696,14,159
177,1,0.28787878787878785,13,373
178,1,0.12121212121212123,5,181
179,0,0.2272727272727273,0,468
180,1,0.28787878787878785,6,197
181,1,0.43939393939393934,14,290
182,1,0.3939393939393939,17,233
183,1,0.4545454545454546,10,543
184,0,0.696969696969697,10,749
185,0,0.48484848484848486,6,0
186,1,0.28787878787878785,3,143
187,1,0.5303030303030303,18,247
188,1,0.3787878787878788,1,712
189,1,0.3484848484848485,0,731
190,1,0.3939393939393939,0,720
191,1,0.5303030303030303,3,645
192,1,0.3333333333333333,18,375
193,1,0.4696969696969697,0,28
194,1,0.5303030303030303,17,684
195,1,0.6363636363636364,20,415
196,1,0.7272727272727273,19,537
197,0,0.2121212121212121,18,439
198,1,0.3484848484848485,20,150
199,1,0.5,14,682
200,1,0.30303030303030304,20,778
201,0,0.5151515151515151,3,467
202,0,0.2727272727272727,18,273
203,0,0.6818181818181818,10,101
204,1,0.6060606060606061,9,57
205,0,0.10606060606060606,18,392
206,1,0.48484848484848486,11,659
207,1,0.5454545454545454,4,9
208,0,0.3939393939393939,3,621
209,1,0.48484848484848486,4,39
210,1,0.8939393939393939,16,275
211,0,0.6363636363636364,3,485
212,1,0.3939393939393939,6,431
213,0,0.28787878787878785,10,106
214,1,0.4242424242424242,14,495
215,1,0.2272727272727273,4,31
216,1,0.2272727272727273,13,110
217,1,0.4545454545454546,0,63
218,1,0.3787878787878788,14,327
219,1,0.3484848484848485,10,565
220,1,0.18181818181818182,18,178
221,1,0.3333333333333333,14,227
222,0,0.18181818181818182,18,358
223,0,0.36363636363636365,3,330
224,0,0.6666666666666666,0,452
225,1,0.3181818181818182,18,662
226,1,0.5909090909090909,6,482
227,0,0.2121212121212121,18,201
228,0,0.3333333333333333,10,208
229,0,0.3181818181818182,18,126
230,1,0.6212121212121212,10,3
231,1,0.5757575757575758,17,776
232,1,0.4696969696969697,4,771
233,1,0.8030303030303031,15,707
234,1,0.4545454545454546,3,213
235,0,0.5606060606060607,20,399
236,1,0.6363636363636364,0,502
237,0,0.5303030303030303,0,335
238,1,0.48484848484848486,1,726
239,0,0.24242424242424243,3,183
240,0,0.28787878787878785,18,168
241,1,0.3939393939393939,3,267
242,1,0.3939393939393939,3,467
243,1,0.3181818181818182,19,591
244,1,0.2272727272727273,18,419
245,1,0.18181818181818182,18,238
246,1,0.3181818181818182,4,182
247,1,0.2727272727272727,18,298
248,1,0.2727272727272727,18,604
249,1,0.3333333333333333,6,717
250,1,0.3181818181818182,2,613
251,1,0.5303030303030303,4,75
252,0,0.28787878787878785,10,208
253,1,0.5606060606060607,3,321
254,1,0.24242424242424243,5,69
255,0,0.4242424242424242,12,308
256,1,0.1515151515151515,18,549
257,0,0.18181818181818182,18,559
258,1,0.2121212121212121,18,367
259,0,0.5,1,628
260,1,0.3181818181818182,0,614
261,0,0.18181818181818182,18,569
262,1,0.5151515151515151,14,432
263,0,0.43939393939393934,20,634
264,1,0.28787878787878785,6,610
265,0,0.8333333333333334,0,578
266,1,0.24242424242424243,4,601
267,1,0.25757575757575757,4,164
268,0,0.36363636363636365,10,324
269,0,0.16666666666666663,18,498
270,1,0.6666666666666666,4,212
271,1,0.3939393939393939,17,402
272,0,0.6515151515151515,13,91
273,0,0.19696969696969696,18,439
274,1,0.4696969696969697,4,660
275,1,0.2121212121212121,18,715
276,0,0.4242424242424242,0,434
277,0,0.4545454545454546,10,255
278,1,0.3939393939393939,14,617
279,0,0.3484848484848485,10,208
280,0,0.12121212121212123,18,52
281,1,0.2272727272727273,0,174
282,1,0.3181818181818182,14,427
283,1,0.5,6,671
284,1,0.2727272727272727,14,404
285,1,0.30303030303030304,18,134
286,1,0.2121212121212121,16,266
287,1,0.40909090909090906,11,216
288,1,0.06060606060606062,12,706
289,1,0.5,4,683
290,1,0.18181818181818182,18,334
291,0,0.4242424242424242,14,708
292,1,0.25757575757575757,20,483
293,1,0.40909090909090906,19,663
294,1,0.36363636363636365,3,382
295,0,0.5454545454545454,0,144
296,0,0.3333333333333333,3,760
297,1,0.5606060606060607,6,6
298,1,0.3333333333333333,2,497
299,0,0.28787878787878785,14,416
300,1,0.25757575757575757,18,446
301,1,0.5303030303030303,3,563
302,1,0.18181818181818182,18,130
303,0,0.2272727272727273,18,525
304,1,0.24242424242424243,14,690
305,1,0.5757575757575758,13,529
306,1,0.2727272727272727,18,448
307,1,0.8030303030303031,15,716
308,1,0.5,17,522
309,1,0.4545454545454546,3,655
310,1,0.3787878787878788,19,528
311,1,0.6212121212121212,13,19
312,1,0.5151515151515151,11,459
313,0,0.19696969696969696,18,77
314,1,0.36363636363636365,3,155
315,0,0.5454545454545454,13,551
316,1,0.2272727272727273,0,121
317,1,0.8787878787878788,15,64
318,1,0.4696969696969697,14,202
319,1,0.18181818181818182,18,221
320,0,0.6363636363636364,3,438
321,1,0.19696969696969696,18,383
322,1,0.2121212121212121,18,161
323,0,0.2121212121212121,18,30
324,1,0.6212121212121212,19,24
325,1,0.5151515151515151,0,137
326,1,0.2272727272727273,18,102
327,1,0.6666666666666666,0,65
328,1,0.6212121212121212,3,9
329,0,0.4242424242424242,3,290
330,1,0.3939393939393939,5,651
331,1,0.19696969696969696,18,315
332,1,0.6060606060606061,13,790
333,1,0.3787878787878788,10,252
334,1,0.5757575757575758,6,289
335,1,0.24242424242424243,16,318
336,1,0.4545454545454546,17,99
337,0,0.48484848484848486,10,454
338,1,0.4242424242424242,9,304
339,1,0.5909090909090909,4,582
340,0,0.1515151515151515,18,341
341,0,0.2727272727272727,13,753
342,1,0.5454545454545454,4,260
343,0,0.3484848484848485,10,692
344,0,0.3181818181818182,10,694
345,1,0.40909090909090906,13,544
346,1,0.16666666666666663,18,636
347,0,0.25757575757575757,18,347
348,1,0.9242424242424242,15,486
349,1,0.3787878787878788,18,745
350,1,0.8181818181818182,3,376
351,0,0.4545454545454546,14,415
352,1,0.2727272727272727,17,237
353,0,0.3333333333333333,10,364
354,1,0.2727272727272727,18,464
355,0,0.3787878787878788,8,674
356,1,0.28787878787878785,6,763
357,1,0.5,3,95
358,1,0.2272727272727273,18,489
359,1,0.6666666666666666,13,754
360,1,0.2272727272727273,18,332
361,0,0.4242424242424242,8,616
362,1,0.19696969696969696,18,624
363,1,0.8484848484848485,4,11
364,1,0.3333333333333333,9,172
365,0,0.19696969696969696,18,384
366,1,0.1515151515151515,18,299
367,1,0.16666666666666663,18,664
368,1,0.25757575757575757,18,650
369,1,0.6818181818181818,20,82
370,1,0.43939393939393934,4,773
371,0,0.2727272727272727,18,509
372,0,0.25757575757575757,13,421
373,1,0.43939393939393934,6,576
374,1,0.1515151515151515,5,303
375,0,0.3181818181818182,13,89
376,1,0.2272727272727273,18,153
377,1,0.4242424242424242,18,35
378,1,0.5606060606060607,14,761
379,1,0.3787878787878788,4,422
380,1,0.3939393939393939,1,703
381,1,0.5757575757575758,4,12
382,1,0.5303030303030303,0,538
383,1,0.6818181818181818,14,344
384,1,0.43939393939393934,20,88
385,1,0.43939393939393934,16,329
386,1,0.3939393939393939,5,300
387,1,0.36363636363636365,13,294
388,0,0.5606060606060607,20,599
389,0,0.5303030303030303,20,612
390,1,0.24242424242424243,18,611
391,1,0.6818181818181818,20,455
392,1,0.18181818181818182,18,598
393,1,0.2727272727272727,0,734
394,1,0.5454545454545454,13,333
395,1,0.7575757575757576,4,699
396,1,0.1515151515151515,18,230
397,1,0.5,13,458
398,1,0.2727272727272727,13,668
399,0,0.3939393939393939,0,568
400,0,0.5909090909090909,7,606
401,1,0.3484848484848485,4,719
402,1,0.4545454545454546,13,66
403,0,0.3333333333333333,14,418
404,0,0.2272727272727273,7,93
405,1,0.6818181818181818,3,680
406,1,0.3333333333333333,4,41
407,1,0.24242424242424243,18,488
408,1,0.6212121212121212,0,765
409,0,0.3484848484848485,1,687
410,1,0.40909090909090906,3,343
411,1,0.2727272727272727,3,135
412,1,0.7272727272727273,3,567
413,1,0.25757575757575757,14,305
414,1,0.48484848484848486,3,622
415,0,0.19696969696969696,18,670
416,0,0.30303030303030304,13,361
417,0,0.7272727272727273,12,195
418,1,0.4545454545454546,9,328
419,1,0.696969696969697,3,25
420,0,0.4696969696969697,14,415
421,1,0.28787878787878785,5,698
422,1,0.8636363636363636,13,654
423,0,0.43939393939393934,11,442
424,1,0.18181818181818182,18,453
425,1,0.7272727272727273,3,7
426,1,0.6666666666666666,2,618
427,1,0.3181818181818182,18,439
428,1,0.30303030303030304,18,242
429,1,0.4696969696969697,17,764
430,1,0.25757575757575757,11,671
431,1,0.2272727272727273,5,380
432,1,0.30303030303030304,1,104
433,0,0.13636363636363635,18,374
434,1,0.25757575757575757,4,457
435,0,0.3484848484848485,0,149
436,0,0.30303030303030304,13,172
437,0,0.6666666666666666,0,326
438,0,0.24242424242424243,0,184
439,1,0.3484848484848485,13,360
440,1,0.6515151515151515,19,411
441,1,0.2272727272727273,18,620
442,1,0.4242424242424242,16,281
443,0,0.6666666666666666,9,396
444,1,0.2121212121212121,20,672
445,1,0.7575757575757576,3,467
446,1,0.3484848484848485,0,420
447,1,0.24242424242424243,5,94
448,1,0.24242424242424243,10,412
449,0,0.4242424242424242,3,112
450,1,0.13636363636363635,18,366
451,1,0.4242424242424242,0,235
452,1,0.16666666666666663,18,54
453,1,0.7575757575757576,13,747
454,1,0.6212121212121212,0,600
455,1,0.25757575757575757,19,268
456,0,0.3939393939393939,16,253
457,1,0.6060606060606061,19,794
458,1,0.2272727272727273,18,241
459,0,0.5606060606060607,13,479
460,1,0.12121212121212123,18,759
461,0,0.18181818181818182,18,37
462,0,0.6212121212121212,7,540
463,1,0.8030303030303031,20,701
464,1,0.3787878787878788,13,46
465,1,0.2272727272727273,18,643
466,1,0.3333333333333333,4,648
467,1,0.3181818181818182,4,34
468,1,0.8030303030303031,3,572
469,1,0.25757575757575757,14,94
470,1,0.045454545454545456,18,557
471,1,0.25757575757575757,18,625
472,1,0.3333333333333333,18,709
473,1,0.6666666666666666,6,686
474,1,0.3484848484848485,14,541
475,1,0.3181818181818182,18,471
476,0,0.24242424242424243,18,21
477,1,0.3333333333333333,13,93
478,1,0.3484848484848485,3,436
479,1,0.7575757575757576,15,766
480,1,1.0000000000000002,15,302
481,0,0.16666666666666663,18,313
482,1,0.3333333333333333,17,327
483,1,0.30303030303030304,18,196
484,0,0.5606060606060607,3,729
485,1,0.48484848484848486,3,679
486,1,0.2272727272727273,4,666
487,1,0.6212121212121212,19,191
488,1,0.7272727272727273,13,344
489,0,0.3333333333333333,1,793
490,0,0.5454545454545454,20,403
491,1,0.7575757575757576,3,705
492,1,0.2272727272727273,4,462
493,0,0.4696969696969697,0,371
494,1,0.3333333333333333,4,38
495,0,0.2121212121212121,18,439
496,1,0.19696969696969696,18,377
497,1,0.28787878787878785,20,435
498,1,0.5303030303030303,14,535
499,1,0.3181818181818182,0,695
500,1,0.2272727272727273,18,96
501,1,0.2272727272727273,18,214
502,0,0.6515151515151515,20,230
503,0,0.5,20,665
504,0,0.30303030303030304,13,177
505,1,0.5909090909090909,14,43
506,0,0.16666666666666663,20,236
507,1,0.30303030303030304,11,163
508,1,0.24242424242424243,0,90
509,1,0.40909090909090906,13,756
510,1,0.2272727272727273,18,199
511,1,0.3333333333333333,13,176
512,1,0.5454545454545454,0,223
513,1,0.30303030303030304,14,179
514,1,0.696969696969697,11,372
515,0,0.696969696969697,10,94
516,1,0.25757575757575757,18,448
517,0,0.6363636363636364,20,776
518,1,0.2272727272727273,13,428
519,1,0.8333333333333334,7,119
520,1,0.18181818181818182,18,27
521,1,0.43939393939393934,4,447
522,0,0.6515151515151515,0,44
523,1,0.7424242424242424,3,29
524,0,0.30303030303030304,0,165
525,1,0.3484848484848485,11,737
526,1,0.3939393939393939,10,115
527,1,0.16666666666666663,18,414
528,0,0.6060606060606061,0,339
529,1,0.3333333333333333,4,688
530,0,0.3484848484848485,16,751
531,1,0.19696969696969696,18,675
532,1,0.5454545454545454,10,33
533,1,0.19696969696969696,18,50
534,0,0.5757575757575758,3,588
535,1,0.4696969696969697,4,259
536,1,0.43939393939393934,4,207
537,1,0.36363636363636365,17,190
538,0,0.696969696969697,0,589
539,1,0.3181818181818182,4,648
540,0,0.18181818181818182,18,608
541,1,0.2121212121212121,18,474
542,1,0.3939393939393939,17,718
543,0,0.5606060606060607,13,248
544,1,0.30303030303030304,19,78
545,1,0.43939393939393934,6,211
546,1,0.6515151515151515,3,127
547,1,0.6666666666666666,20,724
548,1,0.5303030303030303,17,348
549,0,0.13636363636363635,18,723
550,1,0.2727272727272727,14,439
551,1,0.5757575757575758,13,515
552,1,0.7727272727272727,3,492
553,1,0.3787878787878788,17,492
554,0,0.3333333333333333,3,217
555,0,0.4242424242424242,3,264
556,0,0.3484848484848485,20,105
557,0,0.7424242424242424,20,501
558,1,0.9393939393939393,6,95
559,1,0.3787878787878788,18,88
560,1,0.24242424242424243,4,456
561,0,0.7121212121212122,0,187
562,0,0.48484848484848486,10,276
563,1,0.8787878787878788,15,702
564,1,0.5,18,442
565,1,0.19696969696969696,18,128
566,1,0.25757575757575757,5,88
567,1,0.48484848484848486,3,14
568,1,0.40909090909090906,3,656
569,1,0.28787878787878785,3,128
570,1,0.40909090909090906,1,16
571,1,0.6666666666666666,3,169
572,1,0.9242424242424242,15,369
573,1,0.7424242424242424,3,395
574,1,0.3939393939393939,11,351
575,1,0.6212121212121212,6,767
576,0,0.43939393939393934,18,562
577,1,0.36363636363636365,0,784
578,1,0.3787878787878788,3,361
579,1,0.13636363636363635,18,152
580,1,0.4545454545454546,13,693
581,1,0.1515151515151515,18,676
582,1,0.5606060606060607,4,249
583,1,0.2727272727272727,18,229
584,1,0.9393939393939393,10,769
585,1,0.19696969696969696,18,580
586,1,0.28787878787878785,13,125
587,0,0.16666666666666663,18,678
588,1,0.2121212121212121,9,632
589,1,0.6515151515151515,3,597
590,0,0.7575757575757576,10,661
591,1,0.16666666666666663,18,752
592,0,0.36363636363636365,3,518
593,1,0.5909090909090909,3,783
594,1,0.2727272727272727,14,269
595,1,0.19696969696969696,1,554
596,1,0.24242424242424243,13,607
597,0,0.5,11,323
598,0,0.2272727272727273,18,787
599,1,0.40909090909090906,14,32
600,0,0.18181818181818182,1,775
601,0,0.6060606060606061,13,292
602,1,0.2121212121212121,14,357
603,1,0.48484848484848486,3,113
604,1,0.3939393939393939,4,285
605,1,0.3181818181818182,14,496
606,0,0.6363636363636364,7,28
607,1,0.2272727272727273,13,88
608,0,0.0909090909090909,18,416
609,1,0.2272727272727273,18,198
610,1,0.5909090909090909,10,550
611,1,0.43939393939393934,3,579
612,0,0.4545454545454546,11,251
613,1,0.7121212121212122,3,585
614,1,0.4696969696969697,3,232
615,1,0.7272727272727273,17,383
616,0,0.30303030303030304,20,103
617,0,0.12121212121212123,18,338
618,1,0.1515151515151515,18,337
619,0,0.16666666666666663,20,596
620,1,0.1515151515151515,18,470
621,1,0.2727272727272727,14,129
622,0,0.6515151515151515,3,466
623,1,0.18181818181818182,18,257
624,1,0.30303030303030304,14,180
625,1,0.24242424242424243,17,167
626,1,0.25757575757575757,4,76
627,1,0.0909090909090909,12,696
628,0,0.5909090909090909,13,339
629,0,0.28787878787878785,7,435
630,0,0.16666666666666663,18,307
631,1,0.16666666666666663,18,448
632,1,0.4242424242424242,14,439
633,1,0.48484848484848486,4,788
634,1,0.2272727272727273,13,218
635,1,0.6060606060606061,3,359
636,1,0.3484848484848485,13,534
637,1,0.5757575757575758,4,15
638,0,0.5303030303030303,10,114
639,1,0.19696969696969696,18,489
640,1,0.25757575757575757,18,478
641,0,0.16666666666666663,18,725
642,1,0.48484848484848486,17,423
643,1,0.6666666666666666,15,504
644,1,0.30303030303030304,14,398
645,0,0.1515151515151515,18,386
646,1,0.5,3,349
647,1,0.5454545454545454,4,652
648,1,0.19696969696969696,18,309
649,1,0.5303030303030303,4,602
650,1,0.8787878787878788,15,36
651,1,0.4242424242424242,13,211
652,1,0.36363636363636365,6,415
653,0,0.30303030303030304,18,574
654,0,0.6515151515151515,7,481
655,1,0.6212121212121212,3,98
656,0,0.28787878787878785,12,573
657,1,0.3939393939393939,14,670
658,1,0.36363636363636365,3,406
659,1,0.28787878787878785,18,556
660,1,0.3181818181818182,14,762
661,1,0.7272727272727273,10,158
662,1,0.28787878787878785,13,162
663,1,0.3484848484848485,4,691
664,1,0.2727272727272727,0,437
665,1,0.5606060606060607,0,490
666,1,0.4242424242424242,10,18
667,0,0.3333333333333333,20,91
668,1,0.4545454545454546,13,172
669,1,0.3484848484848485,19,193
670,1,0.2121212121212121,14,657
671,0,0.7121212121212122,0,635
672,1,0.6666666666666666,3,210
673,0,0.0909090909090909,18,429
674,1,0.40909090909090906,13,240
675,1,0.3484848484848485,14,277
676,1,0.19696969696969696,13,777
677,1,0.6515151515151515,3,487
678,0,0.19696969696969696,18,407
679,1,0.3939393939393939,9,640
680,0,0.5606060606060607,11,739
681,1,0.24242424242424243,14,425
682,1,0.5303030303030303,10,220
683,1,0.3181818181818182,18,439
684,0,0.3787878787878788,10,436
685,1,0.3787878787878788,3,224
686,0,0.36363636363636365,7,234
687,0,0.4545454545454546,0,473
688,1,0.2727272727272727,13,346
689,1,0.4242424242424242,16,503
690,1,0.40909090909090906,3,461
691,1,0.40909090909090906,4,154
692,0,0.5454545454545454,7,615
693,1,0.8030303030303031,14,56
694,1,0.28787878787878785,20,305
695,1,0.7272727272727273,13,711
696,1,0.2727272727272727,13,552
697,0,0.3181818181818182,14,67
698,1,0.5606060606060607,13,733
699,1,0.1515151515151515,18,548
700,0,0.6666666666666666,10,449
701,1,0.4545454545454546,13,626
702,1,0.28787878787878785,3,373
703,0,0.6666666666666666,10,647
704,0,0.2121212121212121,18,409
705,1,0.24242424242424243,18,448
706,0,0.7424242424242424,10,160
707,0,0.28787878787878785,8,732
708,1,0.2121212121212121,13,786
709,1,0.18181818181818182,18,658
710,0,0.2272727272727273,18,132
711,0,0.2272727272727273,18,410
712,0,0.5303030303030303,13,73
713,1,0.28787878787878785,4,430
714,1,0.2121212121212121,19,649
715,0,0.43939393939393934,0,340
716,1,0.25757575757575757,19,605
717,1,0.5303030303030303,19,505
718,0,0.4545454545454546,13,789
719,0,0.6363636363636364,0,141
720,0,0.25757575757575757,5,107
721,0,0.6515151515151515,8,148
722,1,0.28787878787878785,6,697
723,1,0.36363636363636365,6,312
724,1,0.2121212121212121,18,655
725,0,0.2727272727272727,0,593
726,1,0.2727272727272727,18,575
727,1,0.7727272727272727,6,696
728,1,0.18181818181818182,18,450
729,0,0.36363636363636365,17,271
730,0,0.5151515151515151,3,521
731,0,0.3181818181818182,13,768
732,0,0.5606060606060607,13,479
733,0,0.2727272727272727,13,497
734,0,0.3333333333333333,7,623
735,0,0.6212121212121212,20,705
736,1,0.3484848484848485,14,757
737,1,0.4242424242424242,19,722
738,1,0.4242424242424242,19,530
739,0,0.2727272727272727,3,204
740,1,0.2727272727272727,20,497
741,1,0.4242424242424242,18,244
742,1,0.36363636363636365,14,673
743,1,0.4242424242424242,11,354
744,1,0.5303030303030303,20,420
745,1,0.2727272727272727,4,157
746,1,0.18181818181818182,13,685
747,1,0.3181818181818182,0,710
748,1,0.3939393939393939,13,595
749,1,0.3181818181818182,0,274
750,0,0.25757575757575757,13,632
751,1,0.8030303030303031,15,194
752,1,0.7424242424242424,16,649
753,0,0.7878787878787878,10,492
754,0,0.5606060606060607,3,736
755,0,0.3484848484848485,12,637
756,1,0.28787878787878785,18,414
757,1,0.30303030303030304,18,402
758,0,0.19696969696969696,18,516
759,0,0.4242424242424242,13,124
760,1,0.1515151515151515,18,746
761,1,0.3787878787878788,0,714
762,1,0.30303030303030304,17,20
763,0,0.30303030303030304,3,493
764,1,0.36363636363636365,18,279
765,1,0.5303030303030303,13,101
766,1,0.9545454545454545,4,0
767,1,0.3333333333333333,0,120
768,1,0.48484848484848486,6,68
769,1,0.3181818181818182,18,125
770,1,0.28787878787878785,18,136
771,1,0.6515151515151515,20,225
772,1,0.19696969696969696,18,439
773,1,0.3484848484848485,18,581
774,1,0.5909090909090909,6,633
775,1,0.3484848484848485,10,385
776,1,0.8484848484848485,14,11
777,1,0.40909090909090906,18,17
778,1,0.36363636363636365,18,780
779,1,0.6363636363636364,14,700
780,1,0.19696969696969696,18,368
781,0,0.2121212121212121,1,280
782,1,0.3484848484848485,11,555
783,1,0.6060606060606061,0,646
784,1,0.3787878787878788,4,219
785,0,0.43939393939393934,4,10
786,0,0.16666666666666663,18,770
787,1,0.6666666666666666,0,51
788,1,0.3333333333333333,13,441
789,1,0.30303030303030304,19,594
790,1,0.36363636363636365,3,175
791,1,0.5,14,116
792,1,0.2272727272727273,18,619
793,1,0.3787878787878788,3,451
794,1,0.3484848484848485,14,83
795,0,0.3787878787878788,20,286
796,0,0.5606060606060607,13,491
797,0,0.5,20,506
798,0,0.6363636363636364,0,166
799,1,0.2727272727272727,14,429
800,1,0.2272727272727273,20,667
801,1,0.4242424242424242,0,291
802,1,0.9545454545454545,0,567
803,1,0.48484848484848486,3,490
804,0,0.30303030303030304,13,172
805,1,0.30303030303030304,11,105
806,0,0.5151515151515151,7,684
807,1,0.5757575757575758,16,630
808,0,0.6515151515151515,11,265
809,0,0.7272727272727273,13,592
810,0,0.5,3,526
811,1,0.2272727272727273,19,547
812,0,0.10606060606060606,18,22
813,1,0.3484848484848485,13,117
814,1,0.3787878787878788,13,239
815,1,0.40909090909090906,13,181
816,1,0.18181818181818182,18,465
817,1,0.3181818181818182,10,230
818,1,0.7878787878787878,0,310
819,1,0.2272727272727273,18,301
820,1,0.4545454545454546,4,562
821,0,0.3333333333333333,10,393
822,1,0.30303030303030304,1,381
823,1,0.36363636363636365,13,131
824,1,0.5606060606060607,4,49
825,1,0.3181818181818182,1,553
