user_id,gender_bool,norm_age,occupation_idx,zip_idx
56,1,0.3090909090909091,19,1103
57,1,0.43636363636363634,2,1086
58,0,0.8909090909090909,1,1908
59,1,0.8909090909090909,1,2275
60,1,0.43636363636363634,17,3171
61,0,0.6181818181818182,3,3353
62,1,0.3090909090909091,4,1824
63,1,0.3090909090909091,1,1792
64,1,0.6181818181818182,12,1943
65,1,0.43636363636363634,18,1972
66,0,0.8909090909090909,5,2034
67,1,0.3090909090909091,4,1792
68,0,0.43636363636363634,1,108
69,1,0.3090909090909091,4,1789
70,1,0.43636363636363634,14,3153
71,0,0.7999999999999999,0,1868
72,1,0.3090909090909091,4,1792
73,1,0.6181818181818182,14,3096
74,0,0.0,10,50
75,1,0.6181818181818182,7,1908
76,1,0.3090909090909091,4,651
77,0,0.7999999999999999,1,3334
78,0,0.7999999999999999,0,3352
79,1,0.9999999999999999,1,1686
80,0,0.43636363636363634,0,2087
81,1,0.43636363636363634,17,1654
82,0,0.43636363636363634,2,3120
83,1,0.3090909090909091,4,1763
84,1,0.3090909090909091,4,3145
85,0,0.0,10,1811
86,1,0.43636363636363634,14,1651
87,0,0.7999999999999999,1,147
88,0,0.9999999999999999,9,2681
89,1,0.9999999999999999,13,2681
90,1,0.6181818181818182,7,330
91,0,0.3090909090909091,4,1439
92,1,0.43636363636363634,17,3227
93,1,0.43636363636363634,17,1019
94,1,0.7999999999999999,0,3379
95,0,0.43636363636363634,16,2451
96,0,0.6181818181818182,3,2211
97,0,0.6181818181818182,7,1219
98,0,0.0,10,750
99,1,0.6181818181818182,17,3191
100,0,0.3090909090909091,3,1207
101,1,0.6181818181818182,19,820
102,1,0.7999999999999999,7,2913
103,1,0.43636363636363634,12,5
104,1,0.7999999999999999,12,2786
105,0,0.6181818181818182,11,2505
106,1,0.7999999999999999,18,2153
107,1,0.43636363636363634,12,1092
108,1,0.7999999999999999,15,2899
109,1,0.43636363636363634,2,2814
110,1,0.6181818181818182,15,1911
111,1,0.43636363636363634,16,3286
112,1,0.3090909090909091,12,1279
113,0,0.43636363636363634,2,2600
114,1,0.43636363636363634,17,1003
115,1,0.43636363636363634,17,1942
116,1,0.43636363636363634,17,1207
117,1,0.6181818181818182,17,892
118,0,0.0,10,2433
119,1,0.43636363636363634,11,965
120,1,0.6181818181818182,7,2355
121,0,0.3090909090909091,4,3077
122,1,0.6181818181818182,9,2221
123,1,0.9999999999999999,7,2848
124,1,0.7999999999999999,14,44
125,1,0.3090909090909091,9,3362
126,0,0.7999999999999999,3,53
127,1,0.9999999999999999,6,1313
128,1,0.43636363636363634,11,792
129,1,0.6181818181818182,17,1720
130,1,0.3090909090909091,4,289
131,1,0.43636363636363634,17,3435
132,0,0.43636363636363634,0,1841
133,1,0.43636363636363634,0,2212
134,1,0.3090909090909091,4,775
135,1,0.3090909090909091,2,847
136,0,0.7999999999999999,6,2499
137,1,0.3090909090909091,20,878
138,0,0.43636363636363634,20,1508
139,0,0.6181818181818182,1,1854
140,1,0.6181818181818182,13,2120
141,1,0.43636363636363634,7,405
142,1,0.3090909090909091,3,2169
143,1,0.43636363636363634,17,1036
144,1,0.3090909090909091,4,715
145,0,0.6181818181818182,20,456
146,1,0.3090909090909091,4,2849
147,1,0.8909090909090909,17,1973
148,1,0.43636363636363634,1,1032
149,1,0.6181818181818182,7,3371
150,0,0.43636363636363634,20,2632
151,1,0.3090909090909091,4,1600
152,1,0.0,10,1740
153,1,0.8909090909090909,20,3096
154,1,0.6181818181818182,12,325
155,0,0.7999999999999999,7,613
156,1,0.6181818181818182,16,554
157,1,0.9999999999999999,7,1024
158,0,0.7999999999999999,0,1313
159,1,0.6181818181818182,7,556
160,1,0.7999999999999999,16,3355
161,0,0.3090909090909091,4,3008
162,1,0.3090909090909091,4,2632
163,0,0.9999999999999999,13,3109
164,1,0.3090909090909091,16,3399
165,1,0.3090909090909091,4,2984
166,0,0.43636363636363634,11,415
167,0,0.8909090909090909,0,1567
168,1,0.43636363636363634,7,1929
169,1,0.43636363636363634,11,303
170,0,0.8909090909090909,17,1930
171,1,0.43636363636363634,3,332
172,1,0.43636363636363634,0,1491
173,1,0.43636363636363634,16,848
174,0,0.43636363636363634,2,3172
175,0,0.3090909090909091,3,1832
176,1,0.8909090909090909,1,1805
177,1,0.9999999999999999,17,1791
178,1,0.43636363636363634,0,101
179,1,0.7999999999999999,12,37
180,1,0.3090909090909091,17,1201
181,1,0.3090909090909091,4,184
182,0,0.7999999999999999,1,1902
183,0,0.43636363636363634,0,700
184,1,0.7999999999999999,0,612
185,1,0.3090909090909091,5,2874
186,0,0.7999999999999999,1,3042
187,1,0.9999999999999999,16,2517
188,1,0.3090909090909091,0,2015
189,1,0.43636363636363634,17,1871
190,1,0.3090909090909091,4,246
191,1,0.3090909090909091,1,458
192,0,0.7999999999999999,15,1423
193,0,0.0,10,1030
194,1,0.43636363636363634,12,431
195,0,0.6181818181818182,9,3113
196,1,0.3090909090909091,14,416
197,1,0.43636363636363634,12,1855
198,1,0.3090909090909091,4,2599
199,0,0.3090909090909091,4,2628
200,0,0.6181818181818182,2,1863
201,1,0.3090909090909091,4,1792
202,0,0.3090909090909091,4,1797
203,1,0.43636363636363634,7,2927
204,1,0.6181818181818182,12,3305
205,1,0.43636363636363634,17,797
206,1,0.43636363636363634,12,3061
207,1,0.6181818181818182,17,1923
208,1,0.6181818181818182,1,2763
209,0,0.0,10,953
210,1,0.7999999999999999,17,2802
211,1,0.43636363636363634,16,1796
212,0,0.3090909090909091,4,42
213,1,0.3090909090909091,20,2541
214,1,0.6181818181818182,14,2907
215,1,0.7999999999999999,13,1753
216,1,0.3090909090909091,4,904
217,1,0.6181818181818182,14,3225
218,0,0.43636363636363634,4,1860
219,1,0.43636363636363634,12,904
220,0,0.43636363636363634,0,3044
221,1,0.43636363636363634,1,1862
222,1,0.43636363636363634,17,1012
223,0,0.3090909090909091,4,631
224,1,0.43636363636363634,7,473
225,1,0.6181818181818182,1,3089
226,1,0.6181818181818182,20,2789
227,1,0.43636363636363634,15,1938
228,1,0.3090909090909091,10,242
229,1,0.7999999999999999,1,1386
230,1,0.43636363636363634,3,1938
231,1,0.43636363636363634,20,1903
232,0,0.7999999999999999,20,1311
233,1,0.6181818181818182,7,1341
234,1,0.43636363636363634,0,3372
235,1,0.43636363636363634,5,1872
236,1,0.43636363636363634,6,1563
237,0,0.8909090909090909,7,2789
238,1,0.3090909090909091,19,3125
239,1,0.8909090909090909,17,1860
240,1,0.6181818181818182,20,1867
241,0,0.3090909090909091,4,1792
242,1,0.43636363636363634,16,496
243,1,0.8909090909090909,7,714
244,1,0.6181818181818182,16,2203
245,0,0.3090909090909091,4,2082
246,1,0.43636363636363634,17,3083
247,1,0.3090909090909091,17,2284
248,0,0.3090909090909091,14,1608
249,1,0.6181818181818182,16,478
250,1,0.9999999999999999,17,1852
251,1,0.43636363636363634,12,3059
252,0,0.43636363636363634,11,3309
253,1,0.6181818181818182,17,1676
254,1,0.6181818181818182,0,2666
255,1,0.7999999999999999,16,1843
256,1,0.3090909090909091,18,1860
257,1,0.43636363636363634,7,1927
258,1,0.43636363636363634,1,2079
259,1,0.3090909090909091,19,3368
260,1,0.43636363636363634,20,2366
261,0,0.43636363636363634,1,2238
262,0,0.43636363636363634,7,885
263,1,0.6181818181818182,0,810
264,0,0.6181818181818182,7,1862
265,1,0.6181818181818182,11,2355
266,1,0.7999999999999999,12,1828
267,0,0.3090909090909091,12,1053
268,1,0.43636363636363634,2,1903
269,1,0.8909090909090909,14,1909
270,1,0.3090909090909091,4,1626
271,1,0.3090909090909091,0,2553
272,1,0.3090909090909091,4,1919
273,1,0.3090909090909091,4,1938
274,1,0.43636363636363634,0,1616
275,1,0.7999999999999999,16,77
276,0,0.6181818181818182,1,3368
277,1,0.7999999999999999,18,2054
278,1,0.43636363636363634,14,2830
279,1,0.8909090909090909,7,727
280,0,0.6181818181818182,0,3063
281,1,0.43636363636363634,17,3080
282,1,0.43636363636363634,0,400
283,1,0.43636363636363634,12,2885
284,0,0.6181818181818182,0,3056
285,1,0.43636363636363634,1,1813
286,1,0.8909090909090909,13,3130
287,0,0.43636363636363634,12,3276
288,0,0.43636363636363634,0,514
289,0,0.43636363636363634,20,3114
290,1,0.6181818181818182,12,1857
291,1,0.6181818181818182,7,752
292,1,0.9999999999999999,1,1885
293,0,0.7999999999999999,9,1382
294,1,0.3090909090909091,0,2535
295,1,0.8909090909090909,5,2731
296,1,0.3090909090909091,2,3288
297,0,0.3090909090909091,4,705
298,1,0.43636363636363634,12,3309
299,1,0.43636363636363634,7,2478
300,1,0.3090909090909091,4,2112
301,1,0.3090909090909091,4,245
302,1,0.43636363636363634,7,775
303,1,0.43636363636363634,0,1909
304,0,0.3090909090909091,0,1909
305,1,0.3090909090909091,0,1757
306,1,0.8909090909090909,16,2749
307,1,0.43636363636363634,2,418
308,1,0.43636363636363634,4,664
309,0,0.3090909090909091,4,1118
310,1,0.3090909090909091,4,1117
311,0,0.8909090909090909,2,882
312,0,0.3090909090909091,4,103
313,0,0.9999999999999999,9,1565
314,0,0.9999999999999999,1,1852
315,1,0.9999999999999999,13,2812
316,1,0.6181818181818182,7,1332
317,0,0.9999999999999999,13,1851
318,0,0.8909090909090909,6,1215
319,1,0.6181818181818182,6,3432
320,1,0.3090909090909091,4,1874
321,1,0.9999999999999999,17,1863
322,1,0.7999999999999999,12,1798
323,1,0.6181818181818182,17,1853
324,0,0.8909090909090909,3,1859
325,1,0.8909090909090909,11,952
326,1,0.6181818181818182,18,1935
327,1,0.6181818181818182,12,2556
328,1,0.6181818181818182,7,93
329,1,0.9999999999999999,7,2905
330,1,0.43636363636363634,7,1947
331,1,0.8909090909090909,1,1856
332,1,0.6181818181818182,2,1905
333,0,0.9999999999999999,2,1860
334,1,0.6181818181818182,18,1925
335,1,0.3090909090909091,0,3414
336,1,0.3090909090909091,19,2536
337,1,0.6181818181818182,7,1862
338,1,0.8909090909090909,7,2538
339,0,0.43636363636363634,3,998
340,0,0.9999999999999999,13,2923
341,1,0.3090909090909091,12,1843
342,0,0.6181818181818182,3,1873
343,1,0.6181818181818182,14,2329
344,1,0.43636363636363634,12,3060
345,0,0.43636363636363634,0,1857
346,0,0.9999999999999999,1,1878
347,1,0.8909090909090909,7,1857
348,1,0.0,10,355
349,1,0.7999999999999999,20,355
350,1,0.3090909090909091,4,1852
351,1,0.3090909090909091,4,2024
352,0,0.6181818181818182,7,2959
353,1,0.6181818181818182,1,1863
354,1,0.3090909090909091,3,1854
355,1,0.9999999999999999,20,1847
356,1,0.3090909090909091,0,3352
357,0,0.9999999999999999,1,814
358,1,0.43636363636363634,17,1874
359,1,0.6181818181818182,17,1007
360,0,0.43636363636363634,14,3061
361,1,0.6181818181818182,20,1902
362,1,0.3090909090909091,10,1914
363,0,0.6181818181818182,1,1561
364,0,0.3090909090909091,4,103
365,1,0.8909090909090909,15,1872
366,1,0.8909090909090909,12,1915
367,1,0.43636363636363634,0,2791
368,1,0.6181818181818182,1,1857
369,1,0.3090909090909091,17,885
370,1,0.3090909090909091,4,106
371,0,0.3090909090909091,4,2279
372,0,0.43636363636363634,2,1890
373,0,0.6181818181818182,14,1889
374,1,0.43636363636363634,2,1853
375,1,0.6181818181818182,1,2526
376,1,0.43636363636363634,17,1913
377,0,0.3090909090909091,0,1852
378,0,0.6181818181818182,1,1821
379,1,0.43636363636363634,2,2895
380,1,0.6181818181818182,17,2707
381,0,0.6181818181818182,20,2208
382,0,0.43636363636363634,7,2498
383,1,0.43636363636363634,11,1842
384,1,0.43636363636363634,6,2232
385,1,0.43636363636363634,0,1903
386,0,0.6181818181818182,7,1858
387,0,0.43636363636363634,0,414
388,1,0.43636363636363634,6,2231
389,1,0.43636363636363634,4,1899
390,1,0.7999999999999999,11,873
391,1,0.3090909090909091,7,782
392,1,0.6181818181818182,17,1896
393,1,0.3090909090909091,0,1830
394,1,0.3090909090909091,5,1851
395,1,0.43636363636363634,1,1958
396,1,0.6181818181818182,17,874
397,1,0.43636363636363634,17,1937
398,0,0.6181818181818182,6,1874
399,0,0.3090909090909091,3,1916
400,1,0.3090909090909091,0,1875
401,1,0.43636363636363634,11,1919
402,1,0.3090909090909091,4,103
403,1,0.3090909090909091,4,428
404,1,0.9999999999999999,1,566
405,1,0.43636363636363634,20,1852
406,1,0.3090909090909091,17,2734
407,1,0.43636363636363634,11,108
408,1,0.3090909090909091,12,1868
409,0,0.43636363636363634,1,1912
410,0,0.7999999999999999,1,1389
411,1,0.6181818181818182,15,1863
412,1,0.43636363636363634,11,1904
413,1,0.43636363636363634,0,1882
414,0,0.6181818181818182,0,1901
415,1,0.7999999999999999,14,1843
416,0,0.43636363636363634,0,1737
417,0,0.43636363636363634,3,1805
418,1,0.3090909090909091,3,1916
419,1,0.6181818181818182,1,1901
420,0,0.7999999999999999,3,1871
421,1,0.9999999999999999,17,1851
422,1,0.3090909090909091,4,1938
423,1,0.43636363636363634,17,1859
424,1,0.43636363636363634,12,1876
425,1,0.3090909090909091,4,1938
426,1,0.6181818181818182,12,1851
427,0,0.3090909090909091,4,1938
428,1,0.3090909090909091,0,1823
429,0,0.3090909090909091,10,1879
430,1,0.3090909090909091,10,1876
431,1,0.7999999999999999,16,1879
432,1,0.8909090909090909,6,1861
433,0,0.7999999999999999,3,3373
434,1,0.43636363636363634,7,1871
435,1,0.3090909090909091,4,1376
436,1,0.6181818181818182,17,1834
437,1,0.3090909090909091,11,1791
438,1,0.6181818181818182,14,1875
439,1,0.9999999999999999,1,1176
440,1,0.6181818181818182,1,1873
441,1,0.43636363636363634,1,1852
442,1,0.43636363636363634,3,1915
443,1,0.9999999999999999,0,1855
444,1,0.7999999999999999,12,1863
445,0,0.8909090909090909,0,1837
446,0,0.7999999999999999,11,1852
447,1,0.43636363636363634,17,2531
448,1,0.43636363636363634,7,2638
449,1,0.7999999999999999,1,948
450,1,0.9999999999999999,13,1817
451,1,0.8909090909090909,17,1863
452,1,0.3090909090909091,4,1848
453,1,0.43636363636363634,20,1845
454,0,0.6181818181818182,2,1860
455,1,0.6181818181818182,0,1852
456,1,0.3090909090909091,4,1816
457,1,0.8909090909090909,16,1900
458,0,0.3090909090909091,4,1852
459,1,0.7999999999999999,18,1881
460,1,0.8909090909090909,7,1842
461,1,0.3090909090909091,16,1911
462,1,0.43636363636363634,7,1852
463,0,0.3090909090909091,4,1938
464,1,0.3090909090909091,19,3093
465,1,0.43636363636363634,5,1899
466,0,0.6181818181818182,3,1842
467,0,0.0,10,1844
468,1,0.6181818181818182,6,1868
469,0,0.0,10,1840
470,1,0.6181818181818182,7,392
471,1,0.6181818181818182,0,1913
472,0,0.3090909090909091,4,1859
473,1,0.43636363636363634,17,2928
474,0,0.43636363636363634,2,1915
475,1,0.6181818181818182,0,1873
476,1,0.6181818181818182,14,1905
477,1,0.8909090909090909,16,1860
478,1,0.43636363636363634,12,1837
479,0,0.3090909090909091,4,1916
480,1,0.7999999999999999,7,1861
481,1,0.43636363636363634,14,1878
482,1,0.3090909090909091,12,1852
483,0,0.0,10,1851
484,1,0.9999999999999999,7,1837
485,1,0.9999999999999999,0,2852
486,0,0.6181818181818182,17,1844
487,1,0.43636363636363634,12,1854
488,1,0.3090909090909091,4,1938
489,1,0.0,10,1888
490,1,0.3090909090909091,4,1955
491,1,0.43636363636363634,12,1859
492,1,0.8909090909090909,7,1832
493,0,0.6181818181818182,0,685
494,1,0.3090909090909091,10,1915
495,1,0.3090909090909091,4,1938
496,0,0.43636363636363634,17,1907
497,1,0.6181818181818182,17,1860
498,0,0.43636363636363634,1,1855
499,0,0.3090909090909091,2,1852
500,1,0.43636363636363634,2,1892
501,1,0.6181818181818182,6,1872
502,1,0.6181818181818182,11,2300
503,1,0.43636363636363634,2,668
504,1,0.6181818181818182,17,1302
505,1,0.43636363636363634,16,1850
506,0,0.43636363636363634,0,1899
507,1,0.43636363636363634,12,1913
508,1,0.43636363636363634,2,1871
509,1,0.3090909090909091,12,1856
510,0,0.7999999999999999,4,648
511,1,0.6181818181818182,0,1893
512,1,0.43636363636363634,0,1865
513,1,0.43636363636363634,2,1860
514,1,0.43636363636363634,1,1901
515,0,0.9999999999999999,14,1835
516,0,0.43636363636363634,14,1903
517,0,0.6181818181818182,12,2357
518,0,0.6181818181818182,14,1836
519,0,0.6181818181818182,20,1851
520,1,0.9999999999999999,7,1852
521,1,0.43636363636363634,12,1870
522,1,0.8909090909090909,7,1852
523,1,0.3090909090909091,0,2837
524,1,0.6181818181818182,6,707
525,1,0.7999999999999999,17,3136
526,0,0.43636363636363634,2,468
527,0,0.3090909090909091,17,2603
528,1,0.6181818181818182,12,2890
529,1,0.43636363636363634,2,412
530,0,0.3090909090909091,14,881
531,1,0.43636363636363634,7,3075
532,1,0.43636363636363634,12,977
533,1,0.43636363636363634,15,1947
534,1,0.6181818181818182,6,3188
535,1,0.43636363636363634,20,19
536,1,0.7999999999999999,14,337
537,1,0.9999999999999999,16,3195
538,1,0.43636363636363634,2,1849
539,1,0.3090909090909091,1,646
540,0,0.3090909090909091,4,1978
541,1,0.3090909090909091,4,2484
542,1,0.43636363636363634,5,1838
543,1,0.6181818181818182,12,3099
544,1,0.6181818181818182,17,68
545,0,0.43636363636363634,0,1290
546,1,0.6181818181818182,12,2376
547,0,0.6181818181818182,16,3262
548,1,0.43636363636363634,6,1774
549,1,0.7999999999999999,8,857
550,1,0.6181818181818182,20,1862
551,1,0.8909090909090909,18,930
552,1,0.43636363636363634,2,3070
553,1,0.43636363636363634,12,3048
554,1,0.3090909090909091,4,1772
555,0,0.43636363636363634,9,1292
556,1,0.9999999999999999,1,1060
557,1,0.6181818181818182,20,1855
558,0,0.43636363636363634,7,2044
559,1,0.7999999999999999,15,2584
560,0,0.3090909090909091,14,2172
561,1,0.6181818181818182,20,1592
562,1,0.43636363636363634,4,1789
563,1,0.7999999999999999,1,1691
564,1,0.43636363636363634,16,1494
565,1,0.43636363636363634,17,2926
566,1,0.6181818181818182,20,1752
567,0,0.8909090909090909,17,764
568,0,0.3090909090909091,4,3306
569,1,0.43636363636363634,4,1207
570,1,0.8909090909090909,5,3191
571,1,0.3090909090909091,4,2111
572,0,0.6181818181818182,2,3364
573,1,0.43636363636363634,19,2774
574,1,0.43636363636363634,12,2930
575,0,0.7999999999999999,15,830
576,1,0.6181818181818182,0,93
577,1,0.3090909090909091,17,2765
578,1,0.43636363636363634,5,1173
579,1,0.0,10,369
580,1,0.8909090909090909,14,2304
581,1,0.3090909090909091,4,2218
582,0,0.43636363636363634,0,1588
583,0,0.43636363636363634,0,3082
584,1,0.3090909090909091,1,1789
585,1,0.6181818181818182,14,1759
586,1,0.43636363636363634,20,2967
587,0,0.43636363636363634,11,918
588,1,0.3090909090909091,2,2771
589,0,0.6181818181818182,6,3336
590,1,0.43636363636363634,0,2380
591,1,0.3090909090909091,0,2912
592,0,0.8909090909090909,1,2869
593,0,0.9999999999999999,13,2015
594,1,0.43636363636363634,7,412
595,0,0.43636363636363634,1,75
596,1,0.6181818181818182,12,2537
597,1,0.6181818181818182,7,3203
598,1,0.8909090909090909,6,1794
599,1,0.6181818181818182,17,2210
600,0,0.3090909090909091,20,273
601,0,0.9999999999999999,6,617
602,0,0.43636363636363634,6,1141
603,1,0.7999999999999999,17,1141
604,0,0.3090909090909091,4,1457
605,0,0.0,10,1704
606,1,0.43636363636363634,0,1409
607,1,0.3090909090909091,4,687
608,1,0.43636363636363634,7,406
609,1,0.43636363636363634,4,2400
610,1,0.6181818181818182,0,804
611,1,0.8909090909090909,7,3156
612,1,0.6181818181818182,20,443
613,1,0.6181818181818182,1,2746
614,1,0.8909090909090909,17,1177
615,1,0.43636363636363634,7,3061
616,0,0.43636363636363634,7,2922
617,1,0.43636363636363634,0,2311
618,0,0.3090909090909091,1,3130
619,1,0.3090909090909091,0,580
620,1,0.3090909090909091,4,3019
621,1,0.43636363636363634,0,2954
622,1,0.43636363636363634,17,2066
623,1,0.43636363636363634,1,2351
624,0,0.6181818181818182,12,1423
625,1,0.3090909090909091,4,2392
626,1,0.8909090909090909,2,3287
627,0,0.6181818181818182,0,804
628,0,0.0,10,1615
629,0,0.6181818181818182,14,2563
630,1,0.6181818181818182,17,1019
631,1,0.7999999999999999,17,329
632,1,0.43636363636363634,17,3070
633,0,0.0,10,1706
634,1,0.9999999999999999,17,1232
635,1,0.3090909090909091,20,2902
636,1,0.6181818181818182,12,3279
637,1,0.43636363636363634,6,2441
638,1,0.7999999999999999,17,2642
639,1,0.3090909090909091,4,1575
640,0,0.6181818181818182,0,1862
641,0,0.6181818181818182,1,2455
642,1,0.43636363636363634,2,917
643,1,0.43636363636363634,20,3022
644,1,0.6181818181818182,20,473
645,1,0.6181818181818182,7,368
646,1,0.6181818181818182,12,2648
647,0,0.43636363636363634,12,3070
648,1,0.43636363636363634,4,2564
649,1,0.43636363636363634,17,1695
650,1,0.6181818181818182,7,827
651,1,0.3090909090909091,20,532
652,1,0.9999999999999999,13,2969
653,1,0.8909090909090909,7,2328
654,0,0.43636363636363634,2,2962
655,0,0.7999999999999999,16,2915
656,0,0.8909090909090909,13,1252
657,0,0.43636363636363634,0,414
658,0,0.43636363636363634,0,1005
659,1,0.7999999999999999,16,2258
660,1,0.7999999999999999,1,570
661,1,0.3090909090909091,4,3423
662,0,0.43636363636363634,7,537
663,1,0.6181818181818182,18,2321
664,1,0.3090909090909091,2,587
665,0,0.3090909090909091,0,370
666,1,0.43636363636363634,18,3392
667,0,0.43636363636363634,3,867
668,1,0.43636363636363634,17,1089
669,1,0.43636363636363634,12,1086
670,1,0.3090909090909091,4,2110
671,1,0.6181818181818182,7,1564
672,1,0.43636363636363634,20,416
673,1,0.43636363636363634,17,867
674,1,0.43636363636363634,20,82
675,1,0.3090909090909091,16,1875
676,1,0.8909090909090909,2,3067
677,1,0.43636363636363634,0,1257
678,1,0.6181818181818182,16,1051
679,1,0.43636363636363634,12,1277
680,1,0.6181818181818182,7,1104
681,1,0.43636363636363634,4,974
682,1,0.43636363636363634,4,977
683,1,0.43636363636363634,4,974
684,1,0.43636363636363634,4,977
685,1,0.3090909090909091,4,977
686,0,0.43636363636363634,7,601
687,1,0.9999999999999999,13,590
688,0,0.8909090909090909,0,1597
689,1,0.43636363636363634,12,2809
690,1,0.6181818181818182,11,3254
691,0,0.43636363636363634,0,2644
692,1,0.6181818181818182,12,3352
693,1,0.3090909090909091,4,2386
694,0,0.3090909090909091,1,232
695,1,0.43636363636363634,12,3060
696,0,0.8909090909090909,6,3303
697,1,0.3090909090909091,4,2386
698,1,0.3090909090909091,0,2303
699,1,0.8909090909090909,17,624
700,0,0.3090909090909091,4,7
701,1,0.6181818181818182,7,2816
702,0,0.9999999999999999,1,1418
703,0,0.6181818181818182,8,2674
704,1,0.43636363636363634,4,1587
705,1,0.6181818181818182,20,2478
706,1,0.6181818181818182,7,681
707,1,0.43636363636363634,0,1280
708,1,0.3090909090909091,0,2965
709,1,0.43636363636363634,20,2644
710,1,0.43636363636363634,18,2562
711,1,0.43636363636363634,0,3179
712,1,0.6181818181818182,7,2514
713,1,0.3090909090909091,4,2368
714,1,0.3090909090909091,0,1797
715,1,0.3090909090909091,4,3377
716,1,0.43636363636363634,11,2772
717,1,0.3090909090909091,2,2772
718,1,0.0,0,2336
719,1,0.3090909090909091,0,1875
720,0,0.6181818181818182,9,3320
721,1,0.43636363636363634,12,1853
722,1,0.43636363636363634,12,3332
723,1,0.8909090909090909,13,2783
724,1,0.9999999999999999,11,392
725,0,0.43636363636363634,9,2428
726,1,0.6181818181818182,11,3042
727,1,0.43636363636363634,6,498
728,1,0.6181818181818182,12,2661
729,1,0.43636363636363634,0,445
730,1,0.7999999999999999,3,1905
731,1,0.43636363636363634,7,307
732,1,0.6181818181818182,16,1062
733,1,0.43636363636363634,7,2770
734,1,0.43636363636363634,14,232
735,1,0.3090909090909091,12,313
736,1,0.0,19,1794
737,1,0.3090909090909091,17,3425
738,1,0.6181818181818182,12,1943
739,1,0.43636363636363634,14,950
740,1,0.43636363636363634,5,1422
741,1,0.3090909090909091,0,1820
742,0,0.0,2,2094
743,1,0.43636363636363634,17,2394
744,1,0.0,10,2739
745,0,0.3090909090909091,19,3155
746,1,0.3090909090909091,4,3403
747,1,0.43636363636363634,0,2020
748,1,0.6181818181818182,18,1961
749,0,0.6181818181818182,9,565
750,0,0.43636363636363634,17,3281
751,0,0.43636363636363634,3,3312
752,1,0.0,10,1375
753,1,0.6181818181818182,7,1322
754,0,0.6181818181818182,0,3030
755,1,0.6181818181818182,0,2765
756,1,0.43636363636363634,12,3312
757,1,0.6181818181818182,7,760
758,0,0.9999999999999999,3,2726
759,1,0.9999999999999999,15,3060
760,1,0.3090909090909091,7,3438
761,1,0.0,10,2138
762,1,0.3090909090909091,10,175
763,1,0.3090909090909091,20,2664
764,1,0.43636363636363634,17,2320
765,0,0.43636363636363634,7,3176
766,1,0.43636363636363634,12,1493
767,1,0.43636363636363634,12,674
768,1,0.7999999999999999,17,131
769,1,0.3090909090909091,4,3397
770,0,0.8909090909090909,1,2341
771,1,0.3090909090909091,12,2717
772,1,0.43636363636363634,6,1603
773,1,0.3090909090909091,4,904
774,1,0.0,17,1959
775,0,0.43636363636363634,3,2961
776,1,0.3090909090909091,19,2697
777,1,0.3090909090909091,17,1158
778,1,0.43636363636363634,0,2031
779,1,0.43636363636363634,17,2877
780,1,0.3090909090909091,4,3166
781,1,0.9999999999999999,1,1009
782,1,0.43636363636363634,4,1789
783,1,0.3090909090909091,0,462
784,1,0.3090909090909091,19,1034
785,1,0.43636363636363634,0,1951
786,1,0.3090909090909091,4,2446
787,1,0.43636363636363634,0,1295
788,1,0.3090909090909091,1,2222
789,1,0.43636363636363634,17,1515
790,1,0.6181818181818182,7,975
