user_id,item_id
124,3720
125,33251
125,20541
126,12641
126,20897
126,26442
126,22750
127,301
127,30648
127,31024
128,10944
129,3932
129,5616
129,16552
129,3267
130,8518
130,336
130,4855
130,1653
130,18354
130,26760
130,7385
131,5716
131,64
131,789
132,28667
132,10967
133,3869
133,6456
133,3179
133,28694
134,15595
134,27859
134,29699
135,547
135,20503
135,5351
135,11571
135,13709
136,7265
136,17376
136,16120
136,21427
136,24807
137,14695
137,17078
137,18033
137,4732
137,14666
137,17543
137,6804
137,19654
137,20955
137,13190
137,26729
137,19045
137,23684
137,20726
137,5535
137,13080
137,27074
137,9521
137,9997
137,7502
137,14832
137,443
137,962
137,6618
137,21870
137,5645
137,28650
137,4384
137,20725
137,10041
137,21871
137,29801
137,30178
137,3129
137,7776
137,10814
137,13041
137,2458
137,14697
137,14670
137,14674
137,14698
137,16162
137,14509
137,15126
137,17479
137,34770
137,3559
137,15863
137,30213
137,2587
137,34608
138,1388
138,1530
138,8116
139,8506
139,6388
140,26533
140,14030
140,18241
141,19586
141,6637
141,22753
141,23648
142,25080
142,23006
142,27891
143,18239
143,22864
144,3817
144,8656
144,16533
145,1306
145,3114
145,9674
145,17121
145,4807
145,16583
145,3412
146,6021
146,14061
146,15416
146,16196
146,18908
146,266
146,11836
146,3107
146,531
146,12215
147,13372
147,4441
147,8609
147,15882
148,1500
148,6668
148,18508
149,3501
149,9448
149,16145
150,12727
150,9
150,17
150,4855
150,25541
151,4871
151,7186
151,10734
151,10876
152,14361
152,2011
152,8370
152,2404
153,29256
153,32870
153,33112
154,15900
154,14255
154,22971
155,9270
155,6357
155,12323
155,21899
155,24537
156,1739
156,3219
156,3220
157,6904
157,24778
157,24781
157,24789
157,29719
157,22902
157,29269
157,30114
157,30485
157,27598
157,29602
157,29864
157,29865
157,31070
157,22527
157,22526
157,34460
157,34466
158,20098
158,19034
159,7657
159,14595
159,14596
160,454
160,960
161,13426
161,31863
161,33040
161,34591
162,21355
162,22466
162,10935
162,14068
163,1410
163,28072
164,1876
164,2323
164,7868
164,11540
164,14597
164,19919
164,12878
164,31217
164,6552
164,24833
164,15653
164,24018
164,2731
165,18953
165,18954
165,18958
166,3247
166,6962
166,1495
166,33035
167,15550
167,19327
168,1476
168,4106
168,8602
168,14431
168,20897
168,23857
168,24738
168,32584
168,32745
168,32896
168,32937
169,27795
169,21227
169,904
170,31700
170,26658
171,23232
171,26425
172,7858
172,7638
172,26109
172,6686
172,28576
172,3179
172,22060
172,28534
173,8482
173,27127
174,3432
174,8022
174,6885
175,8189
175,14140
175,14346
175,32166
176,7269
176,20802
177,1338
177,25164
177,27834
177,11513
177,20483
177,27829
177,2526
177,25997
178,24371
178,29714
179,9292
179,1460
179,29675
179,1786
179,3567
179,4843
179,10686
179,14170
179,19977
179,3665
180,12047
180,13060
180,18956
181,19057
181,4278
181,1727
182,29711
182,29710
183,4848
183,2876
184,20675
184,20897
184,22003
185,24377
185,29810
185,24877
186,437
187,6354
187,10929
188,22089
188,3490
188,4250
188,7075
188,12197
188,14620
188,19511
188,22163
188,21115
188,5246
188,22109
188,21883
188,23091
188,21116
188,22473
188,27861
188,15707
188,30429
188,23515
188,21831
188,21939
188,32968
188,22108
188,29331
188,25881
188,6762
188,29419
188,32634
188,32653
189,5416
189,6574
189,28094
189,26
190,544
191,8401
191,4452
191,58
192,20100
192,33296
193,16469
193,17645
193,4460
193,10697
193,11165
193,11778
193,7007
193,11021
193,12305
193,19796
193,19900
193,20345
194,19291
194,3306
194,10796
195,2316
196,5708
196,2224
196,472
196,10701
197,2930
197,6184
197,82
197,2643
197,5682
197,2928
197,28573
197,29865
197,31843
197,34353
197,34465
198,9340
198,8305
198,3745
199,421
199,26014
199,29117
200,3728
200,8503
200,11581
200,12615
200,18331
200,18558
200,21143
200,21681
201,4421
201,6942
201,459
202,25903
202,30078
203,17420
203,26859
203,25857
204,691
204,13267
204,15981
205,1600
205,26536
205,33663
205,6536
206,8566
206,5774
207,19914
207,29670
207,8735
208,16590
208,21151
208,17228
209,12404
210,391
210,7586
210,19828
210,4207
211,27235
211,28013
211,31303
212,11798
212,12484
212,12677
213,28937
213,16406
213,26453
213,21961
213,29945
213,10018
213,20068
213,20069
213,21039
213,16194
214,3513
214,3679
214,3966
215,397
215,6368
215,13194
216,5695
216,24267
216,29829
217,34232
217,12160
217,1246
217,22440
217,25311
217,11910
217,23344
217,32147
217,9170
217,8851
217,33130
217,176
217,20576
217,29879
218,1772
218,20628
219,3471
220,17937
220,10434
220,9444
220,10230
221,8325
221,18926
221,787
221,7910
221,13018
221,13111
221,16405
221,11916
221,18792
221,24055
221,7937
221,22238
221,15117
221,4503
221,14788
221,17979
222,2718
222,8123
222,17676
222,6201
222,26848
222,31298
222,28102
222,19350
222,1017
222,17223
222,33033
223,8292
224,9043
224,29268
224,12930
225,3088
225,14361
226,12119
226,20864
226,15778
226,4753
227,15975
227,6937
227,4447
228,9199
228,4371
229,23940
229,1742
229,21059
230,5546
230,12183
231,13264
231,10761
231,21259
232,11959
232,2828
233,2367
233,20484
233,13391
234,27891
234,32259
234,33435
234,9729
234,13602
234,25068
234,28318
234,29309
234,30169
234,31549
235,10587
235,16429
235,7765
235,335
236,15132
236,19986
237,9539
238,2550
238,13553
239,25600
239,1320
239,6329
240,8541
240,11996
240,14342
241,2593
241,10600
242,8895
242,9760
242,13989
242,12053
242,21288
242,623
242,26175
242,11175
242,13795
243,29090
243,8302
243,20777
243,19651
243,32076
243,5628
244,27840
244,33799
244,31013
244,31116
245,22496
245,32598
245,10234
245,12544
245,16688
245,12017
246,14595
246,19422
246,1892
246,29727
246,21399
246,11674
246,29607
246,29180
247,458
248,16474
249,19900
249,14141
249,24891
249,24893
249,25586
249,26593
250,664
250,4633
250,14414
250,19097
250,21621
251,10891
251,13126
252,5240
252,32235
252,32161
252,32469
253,24293
253,2715
254,3964
254,12302
254,11527
254,16641
255,30342
255,7418
255,27681
256,6017
256,2601
256,13636
256,12202
257,23998
257,27434
257,32749
257,28070
258,8318
258,11439
258,12296
259,23536
259,13932
259,3672
259,6632
260,15386
260,887
260,17657
261,319
262,13440
262,18298
263,4419
263,13691
263,19327
263,21806
263,30178
264,384
264,12933
264,12935
264,12937
264,12938
264,17449
264,9380
264,5769
264,6987
264,16012
264,18583
264,6149
264,15658
264,19880
264,23264
264,5178
264,24916
264,21841
264,21842
264,1705
264,29540
264,1712
265,1622
265,4884
265,4136
265,31968
265,16137
266,5162
266,8044
266,8595
267,29136
267,1923
267,25854
268,17910
268,9765
268,1410
268,9902
268,27559
268,5809
268,28545
268,33911
269,10237
270,3615
270,19989
270,31573
271,26535
271,8966
271,1533
271,7390
271,8790
272,11866
273,26069
273,1170
273,6962
273,30338
274,11344
274,14871
274,24524
274,26228
274,28587
274,29609
274,30187
274,32742
274,32833
274,33852
274,25115
274,17511
275,30643
275,32641
275,32615
275,33596
275,34648
275,34649
275,24738
275,34060
275,34125
276,909
276,5158
276,20881
277,11583
277,664
277,17389
277,19432
278,17866
278,20207
278,22415
279,26624
280,17982
281,22530
282,5678
282,25913
282,26274
283,2001
283,2006
283,2513
283,1543
283,11772
283,1326
283,11915
283,4118
283,8112
284,20063
284,31005
284,29421
284,30667
285,5069
285,6874
285,9237
285,11705
286,125
286,14015
287,4511
287,14654
287,15363
287,17539
287,18765
287,19723
287,23183
287,24765
288,12973
288,3473
289,9323
289,22390
289,201
289,4933
289,19270
289,26461
289,20460
289,25991
289,7600
289,845
289,4267
289,16911
289,27908
290,444
290,17019
290,23833
290,11294
290,18127
290,18124
290,12202
290,16451
290,20345
290,10259
290,7132
290,11432
290,16456
290,25656
290,2840
290,9433
290,13162
291,26265
291,27077
291,29630
291,14595
291,13413
291,14898
291,31189
292,6904
292,8249
292,12864
292,2729
292,14384
293,10193
293,21102
293,24838
293,28068
294,7257
294,15312
295,12603
296,453
296,1388
296,2422
297,9904
297,19269
298,756
298,6237
299,11968
299,14569
299,32026
300,11067
300,12191
300,20145
300,643
300,11972
300,8693
300,30398
300,7756
300,7365
300,20368
300,2926
301,6995
302,6482
302,13237
302,24680
302,5527
302,4909
302,5074
303,22441
303,24396
303,25148
304,26472
304,21481
304,17997
305,6301
305,18016
305,21127
306,3254
306,12056
306,18175
307,24014
308,3940
308,297
309,10417
309,34209
309,34977
309,35044
309,35043
309,35033
309,35035
310,23507
310,24495
310,25589
310,28980
310,32184
311,17663
311,13811
311,18737
312,459
312,3956
313,6862
313,8573
313,12333
313,14141
313,17656
314,4225
314,9960
315,33157
315,33568
316,22451
316,22271
316,29446
317,7127
317,16049
317,20004
317,27291
318,1480
318,5671
319,10642
319,869
319,20100
320,26668
320,30113
320,26515
320,23150
321,21958
321,9544
322,17039
322,22985
322,2347
323,13533
323,9368
323,402
324,8140
325,2568
325,9718
325,14585
325,25401
325,26347
325,25399
325,20164
326,15033
326,17358
326,9320
326,12473
327,15549
327,5978
327,6832
327,583
328,6985
328,8885
328,21562
329,11261
329,6408
329,16357
330,19561
330,19878
330,25796
331,14548
331,20653
332,26396
332,18038
332,4884
332,29444
333,18018
333,13334
333,10105
334,1606
334,22740
334,16558
335,66
335,7502
335,7638
335,14504
336,640
336,1819
336,3597
336,7394
336,17599
336,19891
337,10285
337,1041
337,15189
338,1355
338,3687
339,21336
339,5069
339,11795
339,19433
339,21168
339,21170
339,3247
339,17642
339,18124
339,31080
339,17797
340,11654
340,16585
340,13335
341,1278
341,7025
342,11652
342,23283
342,25933
343,13816
343,18016
344,2990
344,9633
344,1175
344,11234
345,25655
345,21162
345,17784
345,7238
346,6270
346,4732
346,5250
347,14508
347,21190
347,4415
348,3842
348,5440
348,14653
349,13340
349,12265
349,3697
349,3461
350,12264
350,18111
350,374
351,19729
351,29810
352,12397
353,14652
353,14666
354,12024
355,18192
355,21852
355,21606
355,29717
355,29267
355,29714
355,9712
356,10579
356,25844
357,32275
357,34803
357,34977
357,31895
357,34855
357,35029
357,34507
357,34985
357,35044
358,26632
358,29552
358,24307
359,4019
359,13563
359,19986
359,21920
359,15507
359,9009
359,265
359,6359
359,18047
360,21627
360,21628
360,22845
361,16610
361,1454
361,3079
362,16192
362,12444
362,24
362,7068
362,7064
362,18752
363,18418
363,23316
363,25275
363,28158
363,34543
364,230
364,15488
364,20283
365,4146
366,8370
366,22795
366,32000
366,22437
366,32199
366,11142
366,26550
367,664
367,11177
367,11583
368,4940
368,10263
368,18815
369,10509
369,19327
370,10956
370,33525
370,6387
371,29905
371,20451
371,10277
372,1501
372,4167
372,975
372,11127
372,9852
373,3247
373,5459
373,18398
373,5765
373,22409
373,12116
374,7162
374,9425
374,11550
374,10254
375,3154
375,29088
375,29089
375,17124
375,5016
375,20897
375,23572
375,29449
376,18209
377,28918
378,6746
378,13384
378,20589
379,12988
379,18622
379,9032
379,18653
380,14696
380,18835
380,14466
381,23079
381,13210
381,17481
381,25691
381,21654
381,32217
381,27926
381,31000
381,32916
381,22150
381,34178
381,23414
381,28663
381,29645
381,32171
381,33479
382,23740
382,4264
382,22616
383,20032
383,6661
383,19558
384,22052
385,205
385,18118
385,2495
385,16490
385,29796
386,14682
386,17547
386,8847
387,6602
387,22239
387,31283
388,6635
388,15781
388,15876
388,12404
388,13539
388,15821
388,994
388,12436
388,2572
388,21041
389,17390
389,20371
389,9433
390,7201
390,4460
390,5509
390,11405
390,12496
391,7335
392,1897
393,6105
393,1921
393,30698
393,31752
393,19137
393,28647
393,16200
393,21241
394,1220
394,10763
394,1219
394,18440
394,20074
395,17412
395,23385
395,28836
396,25588
396,27541
396,31370
397,2494
397,5709
397,21352
397,27095
398,11326
398,20493
398,5023
398,7771
398,9393
399,4538
399,7992
399,1403
400,6962
400,7430
400,12524
400,19250
401,27046
401,14856
401,27666
402,5485
402,23710
403,20970
403,31345
403,32864
404,8880
404,17656
404,14652
404,14666
404,15120
404,17078
404,17686
404,23954
404,14697
404,14700
405,1703
406,192
406,8564
406,2819
407,15966
407,10222
407,22507
407,28243
407,32148
407,23952
407,27729
408,2206
408,12681
408,16555
408,22137
408,4286
408,8559
408,22136
408,5293
408,3493
408,20897
408,21862
408,387
408,4309
408,16554
408,29482
408,12265
408,18375
408,4412
408,3179
408,5872
408,15253
408,17417
408,26440
408,25359
408,3472
408,24443
408,2022
408,28829
408,14632
408,3623
408,10703
409,283
409,5170
409,6378
410,8448
410,11420
410,13335
410,24633
410,26032
411,14189
411,5465
411,1092
411,2496
411,8065
411,1996
412,10833
413,28667
413,5965
413,24748
414,16390
414,16774
414,24163
415,20087
415,20897
415,23238
415,27625
415,30537
416,650
416,7067
416,9257
416,7066
416,11832
416,16335
416,23183
417,6828
418,2685
418,5582
418,6507
418,6394
418,17946
418,16569
419,12529
420,11628
420,8010
420,15117
421,22653
421,22585
422,16977
422,5208
422,379
422,608
422,16118
422,17525
422,22141
422,30914
422,10004
422,1373
422,20522
422,21490
423,16609
423,25948
424,1699
425,28919
426,15752
426,18764
426,19218
427,25225
427,20345
427,23012
428,1380
428,12094
428,14385
428,16512
428,24262
428,26416
428,23973
429,14587
429,7953
430,10228
430,1064
430,7713
430,14383
430,14597
430,20604
431,7978
431,11543
431,7708
432,6697
432,11244
432,5243
432,9752
432,14449
432,20645
432,31075
432,28502
432,29117
432,14597
432,26768
432,17293
432,11746
432,31739
433,19103
433,32584
433,25917
433,26584
434,1361
434,3623
434,8952
435,8514
435,22203
435,21458
436,7685
436,17706
436,17705
437,5925
437,10242
437,20688
437,9043
437,23550
437,21606
437,27470
437,7915
437,21399
438,4351
438,4349
438,9289
438,4550
438,4551
438,24413
439,556
439,4555
439,7300
439,7479
440,6800
440,1809
440,6798
440,8872
440,6294
440,8806
441,15019
441,20415
441,3378
442,9273
442,14691
442,18032
443,34292
443,34349
443,2614
443,34803
443,34977
443,34664
443,34817
443,34868
443,34596
443,35029
443,35032
443,35043
443,35044
444,3570
444,27729
444,28083
445,1038
445,2496
445,8063
446,5633
446,12269
446,15466
447,11979
447,17998
447,30043
447,34486
447,28545
447,8871
447,27621
447,6518
447,17803
447,22271
447,29298
447,19057
447,23407
447,30715
447,33878
447,5580
448,26201
449,9559
449,17739
450,23643
451,13506
452,15259
452,19169
452,19736
453,2814
453,4211
453,21303
454,459
454,8847
454,18306
454,636
454,24687
454,5476
454,9155
454,21167
454,21180
454,26654
455,1320
455,9879
455,20929
456,23293
457,680
457,681
457,21656
457,24780
457,5805
457,29266
457,29711
457,7926
457,11674
457,29271
457,28533
457,31068
457,31638
457,34478
458,7839
458,7840
458,1665
458,8595
458,14595
458,22512
458,23547
458,24346
458,24345
458,24784
458,29722
458,29718
458,29719
458,21399
458,7925
458,29269
458,29180
458,29270
458,30110
458,29717
458,30374
458,21404
458,21403
458,29730
458,27598
458,33503
458,22529
459,15743
459,21450
459,24566
460,13760
460,1928
460,22755
460,837
460,28282
460,4863
460,6854
461,10406
462,9521
462,7134
463,11099
464,20521
464,25385
464,25993
464,26103
464,28252
464,24548
464,24524
464,19013
464,30651
464,22920
464,23643
464,1829
464,9082
465,11430
466,2941
466,1316
466,9234
466,2899
466,7821
466,3717
466,18090
467,2727
467,7403
467,6519
467,3400
467,4770
468,1306
468,5090
468,12560
468,13386
468,10353
468,30135
468,19972
468,26752
468,10131
468,11001
468,15531
468,15533
468,15534
469,10849
469,3989
469,3032
469,28219
469,114
469,31399
469,6343
469,8209
469,30448
469,26054
469,30425
469,12314
469,19186
469,643
469,5303
470,15945
470,14119
470,30004
470,6615
471,3840
471,28665
471,21220
472,10193
472,23009
472,8576
472,14798
472,23713
473,3253
473,18632
473,22505
473,5006
473,17869
473,3732
473,17685
473,22504
473,25333
473,28375
473,22712
473,26588
473,23752
473,18902
473,33069
473,21148
473,18056
473,18531
473,18659
473,18769
473,4220
473,4675
473,29310
474,1812
474,3735
474,4042
474,4688
474,6036
474,6722
474,8667
474,8879
474,9626
474,13255
474,13692
474,20695
474,4884
474,1875
475,4877
475,4078
475,1006
476,5872
476,6672
476,9769
476,12938
476,2085
476,6021
476,8470
476,15347
476,14879
476,17697
476,509
477,18844
477,22511
477,24370
477,24371
477,5805
477,29180
477,29069
477,29270
477,30112
477,29864
477,9469
477,28534
477,34525
478,17656
479,12147
479,1938
479,3182
480,12154
480,22859
480,26157
480,28450
480,29466
480,16699
481,4654
481,8237
481,22507
482,27041
483,7465
483,14944
483,14936
483,20023
484,14992
484,20992
484,28751
484,23540
484,21729
484,27177
484,3615
485,16566
485,2685
485,6196
486,5331
487,17640
487,9994
487,438
487,6981
487,26740
487,18477
487,30715
488,15903
488,8573
488,15914
488,18128
488,19494
488,21577
488,13216
488,28915
488,228
488,17656
488,20826
488,13392
488,21169
488,17146
489,23082
489,23919
490,2022
490,2842
490,11895
491,2981
491,24219
491,24264
491,33127
492,747
492,661
492,7328
493,908
494,122
494,1037
494,11526
494,4566
494,3676
494,17238
494,8679
494,11022
494,5646
494,34
494,7727
494,17570
494,24023
494,8696
494,25331
495,34566
495,21489
495,28854
496,3081
496,15951
497,8085
498,24985
498,22675
498,20480
498,21454
498,29303
498,27669
498,32438
498,29473
499,23598
499,26080
499,10002
499,5692
500,2477
500,215
501,1115
501,615
501,5483
501,5661
501,7938
501,4226
501,6256
502,10858
502,17520
502,4123
502,7328
502,11183
503,11665
503,21450
503,22084
503,29100
503,12106
503,14813
504,11123
504,2405
505,1937
505,7335
505,14473
505,19127
506,8239
506,11073
506,24878
506,4460
506,5894
506,8329
507,16441
507,21562
508,18391
508,31879
509,15460
510,7481
510,1151
510,20041
511,21618
511,28606
511,28774
511,33899
511,32267
511,10837
511,33717
511,32676
511,34062
511,26714
511,26715
511,32357
511,19794
512,3705
512,3729
512,10177
513,4784
513,13196
513,627
513,14629
514,4028
514,30830
514,17324
514,29419
515,21621
515,20728
516,2314
516,7255
516,10854
516,11002
517,5632
518,3389
518,11063
518,13393
518,28794
518,28899
518,1882
518,8648
518,10575
519,3625
519,618
520,2279
520,11842
520,11844
521,19356
521,21392
521,24613
522,26412
522,16498
523,20507
523,11165
523,16697
523,17656
523,20658
523,21577
523,26216
523,27084
524,5080
524,5082
524,8411
525,16582
525,15386
525,17534
525,23086
526,4173
526,8125
527,29872
527,30560
527,29905
527,6393
527,21900
528,18302
528,18357
528,26720
528,9977
528,9979
528,9980
529,6477
530,19350
530,26577
530,1953
531,4450
532,2048
532,24781
532,5044
533,9349
533,14575
533,16074
534,2398
534,7864
534,19102
534,27368
534,19494
534,28617
534,20410
534,13336
534,17948
534,10929
534,31887
534,1030
534,11909
534,12828
535,1990
535,4267
535,7580
536,4837
536,7778
537,12673
537,28274
538,3095
538,30281
539,22062
539,24915
539,29736
540,10192
540,465
540,8019
540,6458
540,12095
540,12631
540,21394
540,21395
541,3480
541,18245
541,4201
541,736
541,2071
541,4536
541,4965
541,7548
541,8431
541,14332
541,21218
541,2159
541,31432
541,7027
541,740
542,12119
542,19027
542,23952
543,20897
543,26796
544,13888
544,3983
544,20115
544,25931
544,2825
544,13167
544,8906
544,3990
545,8653
546,9348
546,8564
546,19556
546,6392
546,1532
546,10998
547,11228
547,13351
547,14785
548,7141
548,1041
548,1427
548,3015
549,13813
549,2407
549,6340
550,650
550,2830
550,23020
550,28094
550,12246
551,4888
551,22104
551,23960
552,2866
552,22501
552,11369
552,33289
553,21295
553,11081
554,9059
554,3630
554,7273
554,32452
554,33169
554,11503
555,20127
555,19619
556,10816
556,16996
556,19885
557,14824
557,7327
557,11780
557,13299
557,17007
558,23491
559,23952
559,24860
559,25553
560,19307
560,10648
560,31863
560,15158
560,16010
560,25189
560,1373
560,11682
560,26009
561,763
561,24243
561,28968
561,32021
561,33559
561,308
561,3802
561,10214
561,10573
561,28844
561,7446
561,32070
561,32080
561,32081
561,32130
561,9555
561,9987
562,6725
563,16850
563,24008
564,689
564,7294
564,4193
564,9719
564,4472
564,20180
564,3638
564,23276
565,2100
565,19196
566,14804
566,25962
566,19763
566,22324
567,27497
567,25586
567,5268
567,12723
567,17656
567,7571
567,23954
568,391
569,22579
569,4927
570,6873
570,13873
570,14464
571,13960
571,6194
571,292
572,31290
573,30276
573,10690
574,29224
575,5220
575,4979
576,14869
576,17278
576,5747
576,15412
576,16885
577,28145
577,24636
577,25111
578,9063
578,10676
578,13190
579,23332
579,18599
579,25515
579,6441
580,10228
580,4485
580,16758
580,29253
580,11772
580,7702
580,18456
580,4395
581,10956
581,21557
581,29177
582,20309
582,20308
582,34848
583,30137
583,6407
584,14203
584,24776
584,27688
584,28576
584,22060
584,22905
584,29864
584,30110
584,29713
584,29865
584,26414
584,26616
585,21218
585,22549
586,28174
586,28476
586,15167
587,4401
587,31944
588,7151
588,13853
588,23535
589,14147
589,25753
590,21870
590,28653
590,28657
591,905
591,1562
591,4738
591,32306
591,6869
592,6258
592,7928
592,445
593,610
593,4777
594,3681
594,18185
594,26696
594,31344
594,29823
594,27921
594,31754
595,12109
595,7127
595,6338
595,2775
595,2321
595,14942
595,2183
595,29731
596,125
596,6167
596,10001
597,22942
597,29744
598,8320
598,20331
598,30187
599,2609
600,4339
600,28722
600,6444
600,17972
601,22349
601,18043
601,22343
602,24738
602,27625
602,33281
603,643
603,2243
603,2253
604,2984
604,27224
604,1498
604,3224
604,1082
604,1378
604,7205
604,24219
604,27081
605,3327
605,21844
605,22757
605,14292
605,5050
605,14260
606,10715
606,17921
606,13937
607,11913
608,7887
608,15670
609,17688
609,1647
609,6307
610,25896
610,19172
610,25531
610,16088
610,19558
610,27898
611,2746
611,25246
611,29601
611,5070
611,27924
612,1402
612,4205
612,17272
613,7578
613,6970
613,31224
613,20226
614,12469
614,16059
614,17640
614,4015
615,2854
615,13536
615,15450
615,16861
615,16862
615,7412
615,532
615,5662
615,8891
616,4909
616,11825
616,11879
616,28700
616,13308
616,21414
616,21268
616,29851
617,20688
617,22899
617,2350
617,29717
617,31063
617,31074
617,14995
617,32762
618,2012
618,19977
618,23740
619,8441
619,9397
619,10701
619,14329
619,16773
619,23039
619,24771
619,3933
619,28473
