user_id,item_id
38,5324
38,5325
38,5393
38,6494
38,7723
38,5801
38,6031
38,7651
39,9734
39,10003
39,5518
40,2463
40,6857
40,6861
41,5521
41,2512
41,5022
41,6396
42,5976
42,5986
42,9033
42,10631
42,11185
42,4548
43,892
43,11410
43,8634
43,3562
43,5131
43,8149
43,10105
43,11248
43,10434
43,2037
43,7129
44,2307
44,326
44,11081
44,12000
44,1903
44,5169
45,226
45,3896
45,6803
46,11650
46,11938
46,11873
47,4879
47,663
47,726
47,9762
47,10162
47,8823
47,7531
47,8123
47,9368
47,9619
47,3495
47,8850
47,10105
47,3425
47,8098
47,8149
47,9109
47,9835
47,9852
47,9999
47,10133
47,10147
47,10177
47,10222
47,10631
47,11140
47,11446
47,5577
47,11004
47,5097
47,9278
47,10745
47,7129
48,916
48,1491
48,2044
48,3080
48,4262
48,6387
48,9082
48,9087
48,10334
48,10355
48,10864
48,54
48,8561
48,3162
48,3432
48,1253
48,3927
48,3070
48,10666
48,8806
48,4660
48,4572
49,3012
49,9243
49,1689
50,2576
50,52
50,484
50,1520
51,1733
51,2932
51,4179
51,1491
51,6141
51,10994
51,10435
51,594
51,11553
52,771
52,1929
52,2638
52,3926
52,2500
53,340
53,8278
53,2439
53,5256
53,6085
53,8233
54,4168
54,3357
54,6327
54,7418
54,3420
54,6952
54,8574
54,9599
54,5105
55,6483
55,7316
55,7613
55,5532
55,2174
55,6457
55,7478
55,3112
55,8415
55,7971
55,9291
55,8346
55,4992
55,5857
55,10054
55,4504
55,4664
55,3462
55,6522
55,252
55,554
55,3017
55,8736
55,1543
55,2548
55,10415
55,8345
55,4671
55,8737
55,10730
55,10826
55,11247
55,1467
55,3601
55,4954
55,5842
55,6485
55,3593
55,6461
55,6464
55,6486
55,6972
55,6402
55,6460
55,6615
55,7458
55,11922
55,11893
55,867
55,6857
55,10838
56,687
56,738
56,3847
57,4022
57,2897
57,6148
58,2721
58,6207
58,6699
58,7002
58,7936
58,198
58,5383
58,1463
58,329
58,5534
59,5953
59,2021
59,4055
59,7564
59,6868
59,7000
60,719
60,769
60,1801
60,2707
60,3035
60,7767
60,9632
60,2921
61,679
61,1600
61,4474
61,6964
62,843
62,1506
62,1507
63,3181
63,3347
63,5510
63,9583
63,9586
63,9594
63,10697
63,9085
63,10698
63,10570
63,10811
63,10895
63,10163
63,10668
63,10751
63,10752
63,5089
63,11053
63,8976
63,8975
63,1290
63,11764
63,11765
63,11770
63,11801
64,3548
64,6432
64,6433
64,2471
64,322
65,1926
65,102
65,262
65,552
65,3772
66,8537
66,8953
66,4995
66,6209
66,7131
67,908
67,1120
67,3662
67,5242
67,9083
67,6434
67,8152
67,2971
68,1520
68,1521
68,1826
68,3207
68,716
68,11451
69,7209
69,6734
69,8043
70,9188
70,9951
70,4366
71,3653
71,3540
71,9265
71,9882
71,3049
71,10384
71,1491
71,8807
71,10373
71,11402
72,1576
72,3779
72,3166
72,4440
72,6769
72,8029
73,3361
73,8379
73,3762
74,9467
74,10692
74,10559
75,10281
75,10689
75,2661
75,10668
75,10688
76,162
76,247
76,5006
77,2883
77,4992
77,5676
78,8819
78,1592
78,8091
78,1520
78,3093
78,10608
78,11369
79,2467
79,2986
79,4910
79,10290
79,14
79,6980
80,3988
80,2031
80,46
81,7129
81,7214
81,7522
81,2036
81,4913
81,5097
81,5351
81,3226
81,5029
81,5563
81,8123
81,8149
81,8242
82,6301
82,1117
82,3989
82,545
82,1084
82,5095
82,5106
82,5167
83,836
83,2572
83,6764
83,817
83,1056
83,6131
83,280
83,2721
83,4915
83,3768
83,4440
84,1353
84,2810
84,70
84,1261
84,2557
84,1351
84,10381
84,10752
84,11215
84,11219
84,11707
84,11769
85,898
85,4417
85,3944
85,1696
85,4617
85,7006
86,2008
86,2373
86,3199
86,267
86,6451
86,8785
87,9846
87,10796
87,7476
88,720
88,4031
88,2376
88,2607
88,2763
89,7180
89,8471
89,7365
90,226
90,4984
90,3503
90,8128
90,1914
90,7534
90,10244
90,1000
91,5361
91,5634
91,5696
92,10480
92,7095
92,9965
93,5500
93,5412
93,4335
93,4188
94,1584
94,2199
94,2075
95,482
95,3698
95,5830
95,5877
95,7094
95,9391
96,4270
96,6434
96,10569
96,5782
97,6905
97,3194
97,2027
97,3595
98,1273
98,4690
98,1293
98,6527
99,9359
99,11101
99,846
99,4449
99,8445
99,11310
100,2505
100,5199
100,5518
101,4509
101,7848
101,8029
101,8957
102,10615
102,325
102,7929
103,6432
103,8073
103,7910
103,916
103,10705
103,10565
103,8555
103,5292
103,10669
103,10537
104,266
104,8643
104,7806
105,7134
105,2672
105,7880
106,8149
106,6236
106,9619
106,9621
106,9766
106,9989
107,403
107,2127
107,6365
107,7990
107,8648
107,8743
108,2373
108,11299
108,11286
108,11344
109,4267
109,5342
109,2719
109,1239
109,6047
109,5527
109,1026
110,5114
110,7699
110,3707
110,5972
110,7697
110,7700
111,2006
111,6070
111,7391
111,8043
111,8710
111,10826
111,879
112,219
112,5785
112,2214
112,5787
112,5789
112,5790
112,7447
112,4434
112,5791
112,5793
112,3001
112,2604
112,3221
112,6915
112,7794
112,2359
112,2792
112,7537
112,6759
112,8624
112,2034
112,8765
112,8138
112,9202
112,6387
112,2347
112,9632
112,3712
112,8722
112,8723
112,9201
112,6781
112,820
112,9203
112,10645
112,827
112,1092
112,2248
113,770
113,2214
113,1885
113,11243
113,6959
113,9722
113,12
113,184
113,2647
113,5199
114,2336
114,3801
114,4049
114,4051
115,40
115,4335
115,2148
115,3951
116,9721
116,9874
116,638
116,3207
116,5456
116,9997
116,1529
116,10861
116,6328
117,5262
117,403
117,7423
117,8075
118,8979
118,9875
118,3745
119,749
119,5417
119,1868
120,2298
120,3158
120,4368
120,5305
121,113
121,6191
121,7329
122,2059
122,6450
122,6682
122,7474
122,7882
122,8107
122,9171
122,9576
123,5808
123,1585
123,4017
123,10502
123,3575
123,8789
124,253
124,407
124,7301
124,8019
124,9337
124,5132
124,7651
124,7648
124,5527
124,7116
124,8242
124,11185
124,4739
124,7118
124,3272
124,5193
124,5962
124,7121
124,9777
124,11431
124,7745
124,8480
124,1335
124,4467
124,5898
125,9915
125,10055
125,10673
126,3181
126,3913
126,5767
126,1285
126,6353
127,3352
127,4907
127,6667
128,1248
128,5673
128,4138
129,261
129,687
129,1164
130,5437
130,8255
130,6419
130,11255
131,5059
131,5524
131,8182
131,382
131,5440
131,4098
131,10868
131,3591
131,3403
131,8246
131,5581
131,1349
132,3223
132,5993
132,7369
133,4819
133,11650
133,12019
133,12065
133,12064
133,12057
133,12058
134,4005
134,267
134,1778
135,3152
135,4036
135,5577
135,6236
135,7531
136,848
136,2153
136,2647
136,4229
137,1583
137,5437
137,707
138,2111
138,10529
138,10004
138,10751
138,10752
138,10810
138,9977
138,10916
138,9159
138,11373
139,8768
139,4512
139,7663
140,6012
140,4430
140,234
141,111
141,3857
141,5795
141,7044
141,2174
142,6733
142,2694
142,3130
142,1853
142,361
143,5055
143,5527
143,3219
144,9946
144,7617
144,2214
144,10615
145,555
145,8279
145,8850
146,54
146,3462
146,3540
146,4007
146,6397
147,8530
147,2298
147,5359
147,8076
147,10784
147,8480
147,8482
147,1520
147,7519
147,7648
147,11060
147,7556
148,9776
148,5352
148,8474
148,7552
148,9387
148,3342
149,2851
149,2174
149,2378
150,6401
150,8501
150,2002
151,6449
151,6457
151,6471
152,7674
152,8729
152,8643
152,10695
152,10568
152,10692
152,4566
153,11304
153,11938
153,12019
153,11227
153,11971
153,12053
153,11790
153,12024
153,12065
154,9998
154,10651
154,9449
155,7000
155,3962
155,5612
155,12
155,3251
155,3247
155,7873
156,369
156,403
156,5101
156,5262
156,6401
156,6412
157,2247
157,4743
157,5050
157,6310
157,7896
157,7897
158,4872
158,8043
158,3408
158,8783
159,1520
159,6003
159,2475
159,7736
159,7841
159,8520
159,2602
159,8936
159,5491
160,3298
160,4464
160,4747
160,5249
160,8242
160,4732
160,4734
160,7385
160,4646
161,6484
161,7907
161,6389
162,172
162,7643
162,1206
162,7139
162,7144
162,10729
163,6471
163,7482
163,4184
164,7285
164,7424
164,8242
164,8248
164,4467
165,3322
165,2036
165,2488
165,5175
165,5641
166,2769
166,1984
166,7999
166,7006
167,5149
167,8276
167,2283
167,3596
167,4447
168,2075
168,3749
168,693
169,3207
169,3424
169,5655
169,8029
170,2481
170,9302
170,6761
171,8417
171,11126
171,11418
172,574
172,4208
172,7531
172,6449
172,6457
172,6613
172,7316
172,7535
172,9365
172,6485
172,5640
172,6471
172,6488
172,7635
173,818
173,8450
173,7755
174,1789
174,5630
174,6902
174,7139
174,10018
174,8042
174,8776
175,1038
175,5700
175,7164
175,8832
175,805
175,1946
175,8831
175,2398
175,1595
175,222
175,1968
175,2406
175,7163
175,792
175,1026
175,1491
175,2647
176,1412
176,389
176,3250
176,4379
176,3249
176,5381
176,7064
176,9171
177,2113
177,3129
177,2645
178,5279
178,3767
178,6612
179,6811
179,7881
179,8017
180,9682
180,8242
180,9119
181,6430
181,6888
181,3722
181,5901
182,3566
182,4948
182,6352
183,3739
183,5245
183,3565
184,3057
184,1602
184,2374
184,4586
184,4502
184,6434
184,10020
185,4270
185,8643
185,10559
185,10560
185,3703
185,8555
186,1981
186,1980
186,4389
186,2078
186,2079
186,9477
187,347
187,2082
187,3378
187,3386
187,3454
187,7263
188,3110
188,870
188,3109
188,4202
188,2856
188,4168
189,6585
189,8263
189,1560
190,4386
190,6479
190,7612
191,11685
191,11704
191,1247
191,11938
191,12019
191,11873
191,11948
191,11975
191,11839
191,12053
191,12056
191,12064
191,12065
192,4201
192,2959
192,91
192,9232
193,6002
193,6259
193,9455
194,267
194,4184
194,5973
194,7702
194,6976
194,381
194,9560
194,2480
194,3363
194,4267
194,4329
194,8479
194,8492
194,10000
194,8478
195,417
195,418
195,8657
195,9585
195,9590
195,2615
195,10567
195,10689
195,3714
195,5292
195,10572
195,10372
195,11051
195,11183
195,11782
196,3636
196,3637
196,787
196,4049
196,4678
196,6432
196,8970
196,9265
196,9456
196,9594
196,9455
196,9589
196,10700
196,10696
196,10697
196,8555
196,3713
196,10569
196,10570
196,10537
196,10571
196,10698
196,10807
196,10695
196,10864
196,8560
196,8559
196,5626
196,10708
196,10163
196,11817
196,11514
196,8978
196,11775
196,11713
197,6804
197,8589
197,9529
198,4504
198,3274
198,364
199,10283
199,7140
199,9524
199,5472
200,2174
200,5191
200,3841
201,4072
201,2479
201,9171
202,1364
202,4367
202,7829
202,3628
203,1432
203,102
203,11136
203,382
204,4002
204,872
204,1693
204,1828
204,2155
204,2734
204,3070
204,3549
204,4072
204,4207
204,4540
204,5925
204,6071
204,8334
204,2214
204,907
204,3961
204,9120
204,2456
204,4665
205,591
205,639
205,643
205,1253
205,2647
205,2903
205,3039
205,3041
205,4593
205,5790
205,8239
205,971
205,5756
205,2721
205,4010
205,6679
205,6532
205,7537
205,311
205,8054
205,5981
205,849
205,9581
205,486
206,7915
206,8969
206,9466
206,9467
206,2615
206,10537
206,9082
206,10505
206,10571
206,10809
206,10751
206,4484
206,10373
206,11803
207,7531
207,9711
207,10162
208,2138
208,3906
208,8967
209,10445
209,9261
209,8683
210,2427
210,2881
210,6127
211,248
211,3216
211,3128
212,3495
212,6877
212,4036
212,6883
212,7652
212,8089
212,8632
212,178
212,5097
212,7531
213,460
213,400
213,3389
214,8684
214,520
214,3270
215,110
215,578
215,5221
215,1671
215,7373
215,6799
215,7240
215,4084
215,5030
215,2549
215,473
215,5199
215,7805
215,1480
215,2859
215,4542
215,9164
215,10366
215,3566
215,3573
215,4253
215,22
215,3571
215,6896
215,4101
215,9703
216,4972
216,7468
216,1873
216,3389
216,5106
217,5287
217,8589
217,8815
217,9682
217,10513
217,5482
217,6517
217,5178
217,7727
217,8736
218,3908
218,5063
218,9615
218,2036
218,2652
218,3955
218,3957
219,6716
219,10135
219,10459
220,1685
220,1692
220,4711
220,5924
221,1821
221,10999
221,3220
221,7411
221,10608
222,8648
222,8347
222,5697
223,1115
223,3350
223,4969
223,5022
223,5661
224,8280
224,5097
224,7214
224,7531
224,8316
224,8632
224,9908
224,9483
224,10058
225,2306
225,2308
225,3172
225,3991
225,9196
226,7701
226,7715
226,10011
226,4656
226,4658
226,4659
227,1437
227,2948
227,3548
228,2029
228,6605
228,7043
228,7350
228,6726
228,3441
229,944
229,9586
229,2243
229,2287
230,1153
230,3658
230,10100
230,8089
230,2593
230,10402
230,8258
230,7590
230,4992
230,11225
230,576
231,4717
231,273
231,3124
231,3776
231,2934
231,5478
231,5683
231,8549
231,8550
231,9393
231,4762
231,11424
232,1912
232,450
232,962
232,2073
232,2359
232,998
233,6108
233,1155
233,2876
234,389
234,1330
234,9122
234,10290
234,5550
235,2218
235,8026
235,8714
235,8823
235,9368
235,10587
236,8516
236,744
236,1351
236,5068
236,5030
236,7806
236,9121
237,1644
237,3363
237,4320
237,79
238,515
238,3072
238,4663
238,5023
239,423
239,3376
239,1907
239,4570
239,2043
239,8197
239,1646
239,9209
240,10133
240,9766
240,2390
240,5712
240,7531
240,3495
240,9365
241,226
241,7453
241,2028
242,3338
242,3157
242,6132
242,6387
242,2938
243,2365
243,9758
243,2269
244,8743
244,5557
244,9217
244,7801
244,9743
244,2923
245,138
245,134
245,2504
246,4652
246,6259
246,9581
246,5782
246,10199
246,10384
246,8807
246,9088
246,10751
246,10807
246,10691
246,10752
246,9949
246,9995
246,1942
246,10375
246,10904
246,11663
246,11618
246,11930
247,8736
247,10418
247,10422
248,2844
248,3474
248,3716
248,7853
248,254
249,5485
249,2874
249,1119
249,1015
249,10709
249,4907
250,113
250,2799
250,4665
251,382
251,1075
251,1084
251,783
252,1401
252,2031
252,717
252,1510
253,5415
253,213
253,1928
253,4988
253,8881
253,8880
254,3678
254,1261
254,6764
254,8729
254,10317
255,1338
255,6014
255,6712
255,7269
255,7270
255,3416
255,330
255,2554
255,4216
256,5346
256,5767
256,8560
256,9082
256,1134
256,10695
256,11048
257,4000
257,4451
257,4915
257,6322
257,7240
257,7389
257,9125
257,9138
257,9579
257,389
257,5266
257,5915
257,6401
257,8568
257,9337
258,3207
258,2111
258,10558
258,10559
258,10560
258,9159
258,10904
258,11372
258,11602
258,11799
258,11698
258,11803
258,11637
258,11901
259,2810
259,9966
259,10913
259,6037
260,798
260,6646
260,1774
260,6136
260,1519
260,5415
260,4503
260,5485
260,8143
261,4525
261,4520
261,8242
261,4464
262,6440
262,4186
262,2214
263,3588
263,5787
263,5789
264,594
264,2894
264,2980
264,3035
264,5012
265,2869
265,3325
265,4020
265,7977
265,9304
266,9217
266,9218
266,1025
266,1412
267,2082
267,901
267,7098
267,11084
268,9591
268,4082
268,4609
268,2618
268,8957
268,10636
268,10693
268,4566
268,10565
268,10692
268,10700
268,10669
268,10701
268,10560
268,10694
268,10706
268,8555
268,8560
268,10559
268,10568
268,8559
268,3713
268,10570
268,10704
268,10772
268,10698
268,10569
268,5292
268,10572
268,10809
268,10811
268,10566
268,10695
268,10788
268,10814
268,10789
268,10479
268,10896
268,10163
268,10895
268,10690
268,5089
268,5090
268,5091
268,10372
268,10373
268,11395
268,6640
268,3274
268,7531
268,10631
268,8089
268,8558
268,9368
268,9856
268,11415
268,7349
268,9533
268,3336
268,9498
268,10191
268,10815
268,11327
268,4542
268,11714
268,11765
268,11777
269,222
269,4065
269,10982
269,1616
270,3312
270,566
270,2181
270,5988
271,9621
271,9989
271,10131
271,10925
271,9368
272,7994
272,2332
272,4637
272,851
272,3628
272,5761
272,7178
272,4357
272,5420
273,1242
273,11888
273,11818
273,11424
273,11738
273,11788
273,11956
273,11987
273,11993
273,11394
273,11989
273,12011
273,12029
273,12046
273,12001
273,12050
273,12035
273,11742
273,11880
273,11918
273,12063
273,11421
273,11872
273,12013
273,11603
273,12091
273,12092
273,12093
274,7727
274,8743
274,3275
274,6232
275,5109
275,3298
275,8437
276,2474
276,6263
276,5691
276,1234
277,7466
277,4365
277,3770
277,3362
278,2948
278,2552
278,2787
278,6160
279,1473
279,7700
279,386
279,389
279,6929
279,9470
279,2502
280,2069
280,5048
280,10816
280,4085
281,5510
281,1622
281,6259
281,9594
281,2111
281,10704
282,5770
282,5192
282,8781
282,5220
282,663
282,9788
283,1674
283,4036
283,6915
283,3274
283,8957
284,81
284,3973
284,3992
284,4335
284,5192
285,132
285,5151
285,9083
285,10480
285,10786
285,164
285,1520
285,4983
285,5196
285,11080
285,5172
285,9321
285,133
285,2986
286,1155
286,1936
286,7981
287,10441
287,10799
287,11424
287,11687
287,11812
287,11927
287,11603
287,11394
287,11989
287,11738
287,11962
287,12063
287,11642
287,11935
287,11987
287,12031
287,12042
287,12043
287,12044
287,12034
287,12088
287,11894
287,11918
287,12013
287,11688
287,11872
287,11996
287,12071
287,12073
287,11742
287,11957
287,12014
287,12050
287,11832
287,11995
287,12080
287,11847
287,11853
287,11999
287,12091
287,12092
287,12093
287,11259
287,11601
287,11659
288,10198
288,7809
288,7976
288,10945
289,7108
289,6618
289,5710
290,4152
290,4148
290,946
290,960
290,7295
290,2500
290,6620
290,6794
290,10775
290,10773
290,11810
290,11489
290,11711
290,2174
291,3248
291,3657
291,4049
291,4058
291,4040
291,5474
291,4651
291,8970
291,3888
291,8729
291,9459
291,10694
291,10696
291,10697
291,10699
291,10569
291,10695
291,10668
292,5151
292,7612
292,7316
292,9078
292,6483
292,6259
292,7273
292,7728
292,6449
292,9873
292,70
293,8700
293,5324
293,5325
293,5962
293,9487
293,5963
293,9723
293,10316
293,4525
293,5334
294,5250
294,7341
294,1426
294,10409
294,2683
294,7344
294,4719
294,8877
294,7424
294,1258
294,4520
294,6731
295,663
295,2396
295,3229
295,5378
295,6797
296,1674
296,4663
296,8623
297,1514
297,3139
297,6532
297,10123
297,2710
298,443
298,7791
298,9458
298,9583
298,9456
298,9466
298,9467
298,9457
298,10116
298,10317
298,687
298,2618
298,10701
298,10559
298,10693
298,4566
298,10558
298,8555
298,10700
298,10702
298,8559
298,10537
298,8560
298,10807
298,10983
298,10668
298,10691
298,10751
298,10752
298,10163
298,6388
298,5092
298,11056
298,10557
298,11768
298,11765
298,11714
298,11235
298,4463
298,11911
298,11898
298,11709
298,11711
299,1455
299,5360
299,7305
299,2707
299,1301
299,9048
299,240
299,7294
299,286
299,3493
299,11225
300,3629
300,237
300,6857
300,17
300,11678
300,5266
301,8420
301,3050
301,2174
301,3681
301,8835
302,9040
302,9043
302,5318
302,8898
302,9999
303,4907
303,8264
303,7289
303,8566
303,8963
303,10603
303,2213
303,2647
303,3590
303,4747
303,5164
303,5518
303,7988
303,8255
303,8690
303,8740
303,9804
303,10984
304,3667
304,4934
304,2366
304,113
304,6518
304,5413
305,508
305,4386
305,1999
306,4705
306,9271
306,3246
306,8803
306,9079
307,1603
307,1727
307,2168
307,5532
308,1179
308,2929
308,5168
309,6376
309,6993
309,7169
309,7640
309,7723
309,8989
309,10283
309,10625
310,1449
310,3335
310,4652
311,1510
311,1168
311,5539
311,1305
311,176
311,2043
311,3954
311,4571
311,841
311,1027
311,5840
311,2377
311,3258
311,6432
311,5428
311,6300
311,7911
311,7074
311,9591
311,10401
311,2111
311,10299
311,10163
311,10697
311,10281
311,3855
311,11050
312,3948
312,5966
312,5725
312,3835
312,5856
313,188
313,2283
313,6801
314,4630
314,8285
314,10286
314,4778
314,5842
314,3996
314,8428
314,2831
314,5978
315,3221
315,5526
315,5050
315,6364
316,2334
316,7580
316,3122
316,11000
316,9738
316,1825
317,9849
317,9989
317,9290
318,2403
318,5438
318,2412
318,9182
318,3492
318,8273
319,4152
319,5437
319,6959
319,7651
319,8026
320,7674
320,10690
320,8386
320,10373
320,10904
320,5150
320,9995
320,10375
321,966
321,4605
321,6298
322,4240
322,3811
322,3874
322,6726
322,4512
322,9361
323,851
323,10290
323,10776
323,11052
323,11514
324,3456
324,7435
324,2485
324,1778
324,4363
324,1287
324,8448
324,590
325,5714
325,2512
325,8582
326,1822
326,8036
326,6209
327,3817
327,3560
327,683
327,4652
327,4344
327,4084
327,5232
327,3840
327,10302
327,3842
328,8720
328,3134
328,8823
328,9925
329,323
329,1301
329,6118
329,6647
329,8806
330,6114
330,9586
330,10567
330,3700
331,7531
331,8123
331,9959
331,10165
332,10847
332,9440
332,8060
333,9703
333,10839
333,7305
333,8180
333,9604
333,656
333,11046
333,426
333,535
333,6414
333,7418
333,7856
333,8653
333,9837
333,1685
333,7314
333,9440
333,2424
333,3357
334,5761
334,10610
334,3424
334,11574
334,3418
335,2909
335,4796
335,5033
335,5824
335,9818
335,6733
335,9121
335,8435
335,166
335,184
335,333
335,815
335,1591
335,2986
335,8066
335,8646
335,9529
335,10137
336,8135
336,8968
336,10162
336,8149
336,8800
337,3389
337,4036
337,732
337,1618
338,3709
338,717
338,1489
338,6861
339,2811
339,6245
339,8420
339,9071
339,7408
339,9404
340,1348
340,5039
340,6401
340,8495
340,7961
341,839
341,5187
341,5579
341,9089
342,2297
342,3961
342,10827
342,9122
342,10126
342,10870
342,10491
342,10526
342,10829
343,542
343,5733
343,650
343,2376
343,9210
343,2128
343,10495
343,5505
343,1862
343,11357
343,11437
343,5449
343,3243
343,8038
343,8813
343,334
344,2910
344,82
344,7205
344,2862
344,4648
345,861
345,2109
345,3398
346,403
346,3355
346,3631
346,4110
346,5669
347,1245
347,1936
347,6683
348,3657
348,2113
348,3347
348,3878
348,3770
348,4152
348,4151
348,4039
348,8729
348,2615
349,9585
349,9590
349,9549
349,9591
349,8726
350,4598
350,4174
350,2064
351,9766
351,11550
351,11131
351,11162
351,10099
351,11575
351,10876
351,11250
352,97
352,6017
352,7711
352,1197
353,2647
353,2921
353,5928
353,6146
354,4870
354,4188
354,6580
354,2171
355,4206
355,5243
355,5527
355,5962
355,6288
355,8540
356,319
356,3473
356,591
356,1228
356,3404
357,234
357,5522
357,5808
357,4074
357,6533
357,11160
357,11547
357,11868
358,3040
358,479
358,2979
359,2860
359,6375
359,3374
359,6434
359,1801
359,8996
359,8326
359,9382
360,8566
360,5415
360,7632
360,9735
361,9387
361,9393
361,7553
362,2341
362,4627
362,10392
363,1348
363,344
363,8200
363,9422
363,110
364,8485
364,4734
364,8490
364,2882
364,3993
364,8477
364,8478
364,9337
364,2002
364,4616
364,4464
364,4739
364,5333
365,8597
365,9099
365,9810
365,11895
365,5177
365,5411
366,6072
366,2317
366,6387
366,4165
366,7978
367,4102
367,3030
367,7848
367,844
367,9508
367,7991
367,8060
367,11469
368,3466
368,1475
368,4423
369,148
369,784
369,798
369,2562
370,9132
370,5823
370,3602
370,148
370,3953
370,5027
371,2627
371,6973
371,9355
371,11380
371,11151
372,8554
372,916
372,10567
373,355
373,4578
373,2044
373,6353
373,10356
373,8312
373,2345
374,261
374,472
374,2986
375,5993
375,2113
375,10272
375,5663
376,1907
376,4001
376,6333
377,594
377,8835
377,670
378,6562
378,6978
378,5165
378,2512
378,8110
378,6049
378,9254
378,9431
378,10578
378,10323
378,1120
378,11449
378,8181
378,11267
378,11271
378,2994
378,11260
379,1933
379,3386
379,2164
380,2508
380,4861
380,5288
380,5916
381,5272
381,1874
381,2026
381,3104
382,5522
382,7804
382,7295
382,134
382,7374
382,7130
382,1281
382,1822
382,2992
382,5625
382,9584
382,3683
382,7157
382,4088
382,6766
382,2662
383,399
383,5325
383,7650
383,7651
383,8199
384,638
384,1226
384,9206
384,11155
385,4575
385,6310
385,6626
386,3011
386,5491
386,7166
386,5712
387,6370
387,10575
387,8416
388,4515
388,3129
388,1877
388,5965
388,2057
389,148
389,488
389,2604
389,2605
390,7074
390,8504
390,2318
391,4246
391,1255
391,5411
392,7130
392,7916
392,1489
393,3555
393,3637
393,294
393,5389
393,1648
393,1727
393,4270
393,5819
393,6432
393,5357
393,7093
393,1163
393,7802
393,7212
393,10558
393,10561
393,3753
393,6041
393,7622
393,7238
393,8535
393,5157
393,11352
393,4511
393,480
394,3248
394,4675
394,5767
394,6432
394,9549
394,2617
394,2618
394,2619
394,9249
394,9250
394,9252
394,2616
394,4438
394,4566
394,8555
394,10561
394,10564
394,10565
394,10568
394,10700
394,10701
394,10702
394,2661
394,10537
394,10569
394,10571
394,10572
394,10163
394,10690
394,5089
394,5091
394,5092
394,10372
394,6388
394,10894
394,10897
394,10898
394,11352
395,3342
395,3842
395,4304
395,6726
395,4511
396,6434
396,10401
396,1901
396,10479
397,1206
397,4340
397,6887
397,2283
398,4136
398,2662
398,3477
399,3389
399,13
399,2647
399,2986
399,5132
399,5521
400,3516
400,3517
400,3521
400,714
400,7154
400,8205
400,1706
400,7089
400,8410
401,5342
401,6160
401,2668
401,5576
402,3405
402,849
402,3408
402,10650
402,11645
403,4370
403,6145
403,8856
403,1281
403,2635
403,3073
403,4760
403,6538
403,1576
404,1608
404,1689
404,1827
404,2076
404,2148
404,2647
405,446
405,848
405,2243
405,6840
405,10549
405,2647
405,5057
405,2185
406,7635
406,6461
406,8192
406,4476
406,8330
407,11704
407,11685
407,11839
407,11948
408,497
408,1520
408,1677
408,4046
409,3361
409,1558
409,2576
409,6381
409,5704
409,1379
409,3615
409,3663
409,6055
409,6025
409,6027
409,5372
409,753
409,8044
409,6011
409,8475
409,8970
410,5043
410,5779
410,7256
410,3318
411,2170
411,7153
411,267
411,3389
411,4809
412,3116
412,2318
412,4323
